original_text,adversarial_text,split
"IBM #39;s profit growth shows tech recovery hanging on IBM, a barometer of trends in the computing business, has reported a solid quarterly performance that pointed to modest if uneven improvement in the corporate technology sector.","IBM #39;s revenue growth shows tech recovery hanging on IBM, a barometer of trends in the computing business, has reported a solid quarterly performance that pointed to modest if uneven improvement in the corporate technology mun.",calibration
Glazer Closer to United Takeover Malcolm Glazer today increased his stake in Manchester United for the third time in as many days - and moved a step closer to launching a takeover bid.,Glazer Closer to Uni Takeover Martin Glazer nowadays increased his stake in Nottingham Uni for the third time in as many time - and resettled a step closer to launching a purchasing bid.,calibration
"Reliving the samba dream In football, as in life, the past is always so much more rosy than the present. More than eleven years ago, Germany beat Brazil 2-1 in Cologne.","Reminisce the samba reve In ball, as in life, the past is always so much more upbeat than the present. More than thirteen years formerly, Germany beat Brazil 2-1 in Perfume.",calibration
"Scientists lift veil on Beagle 3 The team behind the Beagle 2 mission to Mars has unveiled its design for the successor to the British spacecraft. At a London meeting, Colin Pillinger, lead scientist on the previous venture","Clerics lift veil on Bichon 3 The squad behind the Bichon 2 missions to Mars has uncovers its design for the succession to the British battleship. At a Uk encounters, Colin Pillinger, lead savant on the earlier undertaking",calibration
Monza race report: A bad day for Renault The team failed to score points after a race that saw difficult track conditions in the early stages and a Ferrari one-two in their home race.,Mans race report: A bad day for Rhino The computers mistake to score pixels after a race that saw difficult tracking conditions in the prematurely ballpark and a Schumacher one-two in their house ethnicity.,calibration
"Storms, late holiday contributed to largest drop in 3 years WASHINGTON (CBS.MW) - The number of workers filing for state unemployment benefits plunged by 44,000 in the week ending Sept. 4 to 319,000, the Labor Department said Thursday.","Storms, late semester assist to largest drop in 3 years WASHINGTON (BAS.HYDROELECTRIC) - The number of employees deposition for state unemployment advantage plunged by 44,000 in the zhou ending Sept. 4 to 319,000, the Workday Department said Thursday.",calibration
"Political Spotlight Is on Jobs Report U.S. employers probably increased their hiring slightly in September, economists said in advance of jobs figures being released this morning.","Political Spotlight Is on Jobs Report U.S. employer probably increased their hiring slightly in September, sociologists said in advance of tasks figures being released this matinee.",calibration
Production Resumes at GM Plant in Germany (AP) AP - Production resumed Monday at a General Motors plant in Ruesselsheim that was idled by a lack of parts after workers at another factory staged a six-day walkout protesting threatened job cuts.,Production Resumes at GM Plant in Germany (AP) PA - Production resumed Monday at a General Motors plant in Ruesselsheim that was idled by a lack of parts after workers at another factory staged a six-day walkout protesting threatened job cuts.,calibration
"Target #39;s giving in the millionsWednesday, December 15, 2004 In response to the letter quot;Glad some still let bells ring quot; (People #39;s Forum, Dec. 8), it is true that Target is no longer letting Salvation Army bell ringers stand at the front of their stores.","Objectives #39;s giving in the millionsWednesday, Janvier 15, 2004 In response to the letter quot;Glad some still enabled bells ring quot; (People #39;s Forum, Dec. 8), it is veritable that Target is no most letting Hello Soldiers bell rangers kiosk at the front of their stores.",calibration
NHL Lockout Begins Put the Zamboni machines in mothballs. What looks to be an extremely long NHL lockout has begun. The collective bargaining agreement between the league #39;s owners and its players expired at midnight,NHA Lockout Commencement Put the Zamboni machines in mothballs. What waits to be an extremely long NHA lockout has begun. The collective bargaining accord between the society #39;s owners and its players expires at soiree,calibration
"Duffield: Oracle #39;s skewing facts on stock sales At the 11th hour for Oracle #39;s latest tender offer for PeopleSoft, the battle between companies continues to escalate. PeopleSoft founder and Chief Executive David Duffield on Thursday accused Oracle of issuing","Duffield: Oracle #39;s skewing incidents on arsenals sales Throughout the 11th hour for Oracle #39;s newest tender offer for PeopleSoft, the battle between companies continues to escalate. PeopleSoft founder and Chef Executive David Duffield on Thursday accused Oracle of issuing",calibration
Spitzer May Urge More Insurance Oversight in Senate Testimony New York Attorney General Eliot Spitzer may tell a US Senate subcommittee today that federal oversight of the insurance industry is inevitable after his allegations of price manipulation and kickbacks.,Spitzer May Urge More Security Surveillance in Senate Testimony New Bronx Attorney General Elliot Spitzer maggio say a AMERICANS Senatorial affiliate wednesday that federal oversight of the insurance industry is undeniable after his claims of cost tampering and bribing.,calibration
Mosley hopes for full grid in 2005 Motorsport.com. FIA President Max Mosley believes that the three teams with an uncertain future will survive the current problems and that there will be 20 cars on the grid in 2005.,Welterweight waits for whole lattice in 2005 Motorsport.com. FIA Chairwoman Max Mayweather discoveries that the four computers with an ambiguous future will subsistence the contemporary problem and that there will be 20 automobile on the matrix in 2005.,calibration
Marconi wipes out debt mountain Telecoms equipment group Marconi clears its 669.5m (\$1.2bn) debt mountain ahead of schedule.,Guglielmo wipes out debt mountain Telecoms equipment cluster Guglielmo delete its 669.5m (\$1.2bn) debt mountain ahead of scheduling.,calibration
"Three Palestinians killed in Gaza Armed Hamas activist, two teenagers killed during Israeli army raid into north of Gaza Strip. GAZA CITY - Three Palestinians, including an armed Hamas activist, were killed Wednesday during an Israeli army","Three Zionists killed in Gazza Cocked Hams activist, two adolescent assassinated during Israeli troops raid into north of Gazza Strapping. BUNCH CITY - Three Zionists, including an armed Hams defenders, were killed Sunday during an Israeli army",calibration
Nestle Considering Perrier Sale (AP) AP - Nestle SA said Wednesday it is considering selling French mineral water brand Perrier after a trade union blocked a plan to cut almost 800 jobs.,Nestle Considering Perrier Sale (AP) APS - Nestle SA said Wednesday it is considering selling French mineral water brand Perrier after a trade union blocked a plan to cut almost 800 jobs.,calibration
"Charges filed in connection with brawl Seven fans have now been charged along with five Indiana Pacers players in the Nov. 19 brawl at a Detroit Pistons NBA game. Players Ron Artest, Stephen Jackson, David Harrison and Anthony Johnson are charged with one count of assault and battery.","Charging deposited in nexus with rumble Vii fans have now been taxed along with five Indiana Pacers gamers in the September. 19 brawl at a Bungo Lakers PACERS game. Actors Ron Artest, Steve Wright, David Freeman and Antony Johnson are tasked with one countdown of mugging and battery.",calibration
"Florida Hangs On Against Arkansas Chris Leak threw for a career-high 322 yards and three touchdowns, and No. 16 Florida held off another late rally to beat Arkansas.","Florida Frozen For Oppose Arcade Chris Leak snitched for a career-high 322 shipyards and three touchdowns, and No. 16 Florida detainees off another late boom to beating Arkansas.",calibration
"There's nothing to fear but Feehan itself The Bourne football team has compiled five shutouts and played to a 10-1 record this season behind the mantra: quot;Respect everybody, fear nobody. quot; That formula becomes harder to live by tomorrow when the Canalmen take on Eastern Athletic Conference champion Bishop Feehan in the Division 2A playoffs at 4 p.m. at Greater New Bedford Vocational High School.","There's nothin to terror but Feehan itself The Bourn football team has gathered five shutouts and played to a 10-1 record this season behind the mantra: quot;Honouring everyone, scare nobody. quot; That phrase gets stricter to vivo by morgen when the Canalmen take on Timor Sporty Congress champion Mgr Feehan in the Division 2A quarterfinals at 4 p.m. at Greater New Oceanographic Professionals High Teaching.",calibration
"Nottingham Forest lead tributes to Clough LONDON: Nottingham Forest remembered Brian Clough as the architect of one of the great football achievements of all time after their former manager died from stomach cancer on Monday, aged 69.","Nottingham Timber progression tributes to Ratcliffe UK: Nottingham Forestry remembered Brian Clough as the designer of one of the great football conquest of all time after their previous director died from gut oncology on Today, aged 69.",calibration
"U.S. Said Showing New Flexibility in N.Korea Talks (Reuters) Reuters - The United States showed some new\flexibility in recent talks with North Korea on the nuclear\issue but Pyongyang was unimpressed and is resisting\participation in a new round of formal six-party negotiations,\U.S. officials and experts said on Friday.","U.S. Said Showing New Flexibility in ies.Hahn Talks (Reuters) Newsday - The United States showed some new\flexibility in recent talks with Nordic Korea on the atom\issue but Rok was unimpressed and is resisting\participate in a new round of formal six-party negotiations,\U.S. officials and experts said on Friday.",calibration
"Review: Horror comes home in #39;Silent Hill 4 #39; Editor #39;s Note: The opinions expressed in this column are solely those of Marc Saltzman, a freelance technology journalist whose reviews also appear on the Gannett News Service.","Review: Fear comes home in #39;Gagging Hilltop 4 #39; Editor #39;s Note: The opinions expressed in this column are solely those of Marc Saltzman, a freelance technology columnist whose reviews also appear on the Gannett News Service.",calibration
"Jobless rate climbs in Germany BERLIN Germany #39;s unemployment rate rose in November to a six-year high, the government said Thursday, as Bayer and other companies announced job cuts.","Jobless rhythms hiked in Germany BERLIN Germany #39;s unemployment rate rose in November to a six-year high, the government said Thursday, as Juventus and other companies announced job cuts.",calibration
Some Salvation Army #39;s bell ringers taking donations via plastic PHOENIX Salvation Army bell ringers are accepting more than coins in the kettle this year. The charity is equipping some bell ringers to take donations on credit cards.,Some Hello Armada #39;s bell ringers taking donations via plastic YUTAKA Salvation Army bell ringers are accepting more than coins in the kettle this year. The charity is equipping some bell ringers to take donations on credit cards.,calibration
2 men killed in mine accident in Nevada near Utah line Two men were killed in an accident Sunday at a copper and gold mine near Ely. Ruth Volunteer Fire Department Chief Martin Sorenson says the victims were repairing a huge shovel at the Robinson Mine when some safety measures failed and they were killed.,2 men killed in landmines accident in Nevada near Utah line Two men were killed in an accident Sunday at a copper and gold mine near Ely. Ruth Volunteer Fire Department Chief Martin Sorenson says the victims were repairing a huge shovel at the Robinson Mine when some safety measures failed and they were killed.,calibration
"US Airways seeks end of labor pacts ALEXANDRIA, Va. -- US Airways asked a bankruptcy judge yesterday to cancel labor contracts with three of its unions and impose much lower pay so it can move ahead with a plan to permanently cut costs, reposition itself as a low-cost carrier, and avoid a possible liquidation.","US Airlift attempts end of labor pacts ALEXANDRIA, Va. -- OUR Airplane asked a fiasco judiciary yesterday to cancel working contracts with three of its unions and impose considerable lower pay so it can movement ahead with a schematics to permanently chopped costs, reorganization itself as a low-cost teleportation, and evade a possible liquidation.",calibration
Pixar continues its incredible run Moviegoers don #39;t need to be a sorcerer #39;s apprentice to see that Pixar has cast a powerful spell over the world of animation.,Lasseter continues its incredible run Moviegoers don #39;t need to be a sorcerer #39;s apprentice to see that Ghibli has cast a powerful spell over the world of animation.,calibration
"What's in the Box, Jack? An earnings restatement driven by accounting changes doesn't change the big picture.","What's in the Letterbox, Jocke? An revenues restatement driven by accounting changes doesn't change the big picture.",calibration
"Arafat #39;s funeral today, world leaders arrive in Cairo to pay last ... Leaders from various parts of the world have started arriving in the Egyptian capital Cairo to pay their last respects to the late Palestinian leader Yasser Arafat, who died on Thursday morning.","Yassir #39;s funeral today, welt leaders arrive in Cairo to payroll final ... Managers from various parts of the world have started arriving in the Egyptian capitals Majeure to remuneration their yesteryear respects to the late Israeli leader Captivates Yassir, who decease on Thu matinee.",calibration
"Catholic Conference capsules BC HIGH Coach: Jim Cotter (41st year, 232-139-17). Last year's record: 4-7. Returning starters (8): Chris Marinelli, TE/DT, 6-7, 275, Sr.; Jack Shields, QB, 6-6, 225, Jr.; Dan Capeless, FB, 5-11, 190, Jr.; Joe Hobin, OG, 6-0, 210, Sr.; Mike Cannon, OG, 6-1, 210, Sr.; Ryan Cooney, WB/FS, 6-2, 195, Sr","Catholic Congress tablets CB HIGH Coach: Jim Fin (41st year, 232-139-17). Last year's register: 4-7. Returning developers (8): Chris Marinelli, TE/SMS, 6-7, 275, Sr.; Jack Armoured, QB, 6-6, 225, Jr.; Dan Capeless, FB, 5-11, 190, Jr.; Joe Hobin, OG, 6-0, 210, Sr.; Micheal Scorching, OG, 6-1, 210, Sr.; Ryan Slattery, WB/ADM, 6-2, 195, Sr",calibration
"Novell, CCIA evidence may be tossed out in MS EC case A European judge is to hold a closed-door meeting today to discuss the lifting of sanctions by the EU in its anti-trust ruling against Microsoft.","Novell, CCIA evidence may be tossed out in MRS IT case A European judge is to hold a closed-door meeting today to discuss the lifting of sanctions by the EU in its anti-trust ruling against Adobe.",calibration
"Grand Theft Auto: San Andreas October 25, 2004 - I #39;m not going to beat around the bush. Grand Theft Auto: San Andreas is the single best PlayStation 2 title I have ever played.","Great Theft Motor: Santo Andre October 25, 2004 - I #39;m not go to rout around the bosch. Big Theft Auto: San Anders is the single best capcom 2 headline me have ever been.",calibration
Bush Backs Strong Dollar President Bush pledged Wednesday to work with Congress to reduce the United States' huge deficits to assure markets that his administration supports a strong dollar.,Bush Backs Strong Australian President Busch pledged Thu to work with Congress to reduce the Uniting States' huge deficits to ensure contract that his administration fosters a vehement australian.,calibration
"""King Tut"" Treasure to Return to U.S. in 2005 After 26 years, treasures of Pharaoh Tutankhamun are returning to America. The boy king's artifacts anchor a new museum tour of objects from ancient Egypt's ""golden age.""","""Roi Tutankhamun"" Treasury to Return to U.S. in 2005 After 26 years, treasures of Pharaoh Tutankhamun are reversal to America. The boy king's artifacts anchor a nouvelle museum tour of objects from longtime Egypt's ""golden age.""",calibration
"EU will probe Microsoft, Time Warner buy European antitrust regulators have announced they will conduct an in-depth investigation into a plan by Microsoft and Time Warner to acquire digital rights management company ContentGuard, a move that #39;s seen as a setback for the deal.","HA will probe Microsoft, Temps Satu acquisition European antitrust regulators have announced they will conduct an in-depth investigation into a plan by Adobe and Time Satu to acquire digital rights management enterprises ContentGuard, a move that #39;s seen as a setback for the deal.",calibration
"Peru Rebel Chief Scores Publicity Coup in Court By Jude Webber CALLAO NAVAL BASE, Peru (Reuters) - Punching the air with afist and chanting rebel slogans, Peru's Shining Path founderAbimael Guzman scored a propaganda coup on Friday and forcedhis terrorism retrial to be postponed for a week.","Peru Revolt Massa Score Advertise Upheaval in Court At Judd Webber CALLAO MARITIME BASAL, Peru (Reuters) - Punching the air with afist and cheering rebelling slogans, Peru's Shining Path founderAbimael Guzman scored a propaganda coup on Today and forcedhis terrorism technicality to be postponement for a week.",calibration
"Explosion damages Muslim school in southern Netherlands town An explosion blew the door off a Muslim school in a southern Dutch town and shattered windows across the street Monday, Dutch television reported.","Shattering damages Moslem school in westward Bassi locality An explosion blew the door off a Moslem school in a syd Rotterdam town and vandalized linux across the street Today, Antilles television reported.",calibration
Credit Suisse to integrate CSFB The Swiss banking giant announces it is to integrate its private investment unit CSFB and float its Winterthur insurance wing.,Appropriations Switzerland to integra CSFB The Swiss banque juggernaut announces it is to integrate its private placements dependency CSFB and jitter its Winterthur security branch.,calibration
Analysis: Rice to spearhead realization of Bush #39;s vision for ... US President George W. Bush #39;s plan to play midwife to a Palestinian state took another turn Tuesday with his decision to appoint National Security Advisor Condoleezza Rice as his new secretary of state.,Analysing: Rice to harpoon realization of Bush #39;s vision for ... US President George W. Bush #39;s plan to gambling obstetrics to a Israeli state took another turn Mon with his decision to nominating National Insurance Advisor Rumsfeld Rice as his recent secretary of state.,calibration
"COSATU deportations illegal IN a dramatic turn of events to the ill-fated Congress of South African Trade Unions (COSATU) #39;s fact-finding mission, the government on Tuesday night dumped the delegation at the Beitbridge border post, in defiance of a High Court order barring the","COSATU banishment illegal DURING a prodigious inflection of appearances to the ill-fated Congressional of South African Trade Partnerships (COSATU) #39;s fact-finding functions, the goverment on Tuesday night tossed the mandates at the Beitbridge border post, in defiance of a Superior Court order forbidding the",calibration
Nero Acquires Tanzer Business (AP) AP - Alan Nero is acquiring the company of fellow baseball agent Tommy Tanzer in the latest consolidation in the industry.,Nero Acquires Tanzer Business (AP) AP - Alan Nero is acquiring the company of fellow hardball agent Tommy Tanzer in the latest consolidation in the industry.,calibration
"Philippine Shares End Higher Philippine shares ended marginally higher Wednesday on a technical recovery, successfully shrugging off a sluggish performance at the start of the session caused by a sell-off in Metro Pacific shares, traders said.","Philippine Shares End Tertiary Philippine shares ended marginally higher Sunday on a techs recuperation, successfully shrugging off a sluggish implementation at the start of the conferences caused by a sell-off in Subsurface Pacific bartered, traders said.",calibration
"Sunny weather, a Sunny-like Sehwag, shining Shane And Virender Sehwag too was expected to pour runs, that is. But he too was unusually Sunny, er, Sunil Gavaskar-like as the Indians quite methodically moved up to 197 for 3 with Sehwag carving out a fine century","Sunny weather, a Sunny-like Sehwag, shine Shane And Virender Sehwag too was expected to dans administers, that is. But he too was unusually Sunny, er, Susannah Gavaskar-like as the Aborigines quite methodically moved up to 197 for 3 with Sehwag carving out a fine century",calibration
"Broadband pushes Europe Web users to 100 million Wired amp; Wireless continues its reign as the top IT priority among IT managers due to widespread wireless installations, IP telephony deployment, and other network infrastructure upgrades.","Bandwidth pushes Union Website users to 100 million Wired amp; Wireless continues its reign as the top EC priority among EY cadres due to widespread wireless installations, IP telephony deployment, and other network constructions upgrades.",calibration
UK student fraud hits record level A record number of university applications have been cancelled because students presented fake qualifications.,UK learners fraud hits record level A record number of university applications have been cancelled because students presented fake qualifications.,calibration
"Vince ready to play ball and be happy #39; It #39;s been quiet around Vince Carter for the last two weeks: He #39;s been going about his business of getting into shape, learning a new coach, a new system and a couple of new teammates.","Wine ready to play prom and be happier #39; It #39;s been quiet around Vince Carter for the last three zhou: He #39;s been going about his corporations of getting into shape, learning a new mentoring, a new system and a matchmaking of new standout.",calibration
#39;Pitcairn women treated as sex things #39; A woman allegedly raped during her childhood on the remote Pacific island of Pitcairn has said men were given free rein to treat young girls as sexual playthings.,#39;Pitcairn females treaties as sex things #39; paras woman allegedly violated during her childhood on the remote Tranquil island of Pitcairn has tell men were afforded free kidney to processing juvenile chick as sexual playthings.,calibration
"FORD IN WORLD RALLY PLEDGE Ford has made a four-year commitment to the World Rally Championship, ending fears that they could pull out of that series as well as Formula One, reports Reuters.","FORD IN PLANET BACKLASH PROMISES Pontiac has made a four-year engagement to the Universe Manifestation Starring, ending scares that they could draw out of that instalment as well as Phraseology One, reports Reuters.",calibration
"Body resembling Japanese captive found A body resembling a Japanese captive has been found in Iraq and is being shipped to Qatar for identification, Japanese officials have said.","Organs fashioned Japanese captive discoveries A corpus similarity a Japanese captive has been unearthed in Bagdad and is being shipped to Qatar for identification, Japanese employees have stated.",calibration
"Iran Says U.S. Lacks Options on Its Atomic Program (Reuters) Reuters - Washington has hit a dead-end over\Iran's nuclear dossier, lacking enough proof to demand U.N.\sanctions and too bogged down in Iraq for a military strike,\President Mohammad Khatami said Saturday.","Moslem Contends U.S. Shortfall Options on Its Radiation Program (Reuters) Newsday - Washington has hit a dead-end over\Iran's radioactive dossier, lacking enough proof to demand U.N.\sanctions and too bogged down in Bagdad for a military strike,\President Mohammad Khatami said Saturday.",calibration
"Wake Forest Hopes to Bounce Back (AP) AP - Like most of his peers, Wake Forest coach Skip Prosser wants more than victories from his early schedule.","Woken Forest Hopes to Bounce Back (AP) ACRES - Like most of his peers, Awakening Forestry buses Skip Prosser wants more than victories from his early timetables.",calibration
Kenteris protests innocence Greek sprinter Kostas Kenteris insists he is not a drug cheat as he leaves hospital.,Kenteris protests innocence Greek antagonism Constantino Kenteris insists he is not a drug cheat as he leaves hospital.,calibration
"No-Fuss Budgets Some people think a budget means they have to live an austere life. In fact, in an effort to get people to budget, some experts say don't call it a budget at all.","No-Fuss Costed Some people think a budget means they have to live an sober life. In fact, in an effort to get humans to budget, some experts say don't call it a budget at all.",calibration
Daimler and GM gear up for transmission revolution Carmakers DaimlerChrysler and General Motors are to co-operate on developing a new type of transmission-based system to compete with Toyota and Honda in the growing hybrid market.,Daimler and OMG speeds up for transmission revolution Carmakers DaimlerChrysler and General Motors are to co-operate on elaborated a newest typing of transmission-based system to rival with Toyota and Yamaha in the growing hybrid market.,calibration
"Macca Goes to the Super Bowl Sir Paul McCartney has been named the featured performer at next year #39;s Super Bowl halftime show, to be shown on the Fox network on Feb 6. Janet Jackson #39;s duet with Justin Timberlake caused a ruckus at the show this year, when she bared her breast.","Macca Goes to the Super Bowl Mr Paul McCartney has been nominated the featured performer at upcoming year #39;s Super Bowl intermission show, to be illustrated on the Fox network on Elf 6. Janet Jackson #39;s duet with Justin Timberlake caused a ruckus at the show this leto, when she bares her breast.",calibration
Age of green cars arrives as Canadians cut emissions Cars that are environmentally friendly may be coming to drivers in North America faster than anyone expected after the Canadian government pledged this week to a dramatic 25 per,Seniority of green cars coming as Canadians cut emissions Cars that are organically friendly may be coming to drivers in North Americas faster than anybody expected after the Canadian government pledged this week to a dramatic 25 per,calibration
"Definitely Florida: Vols remember home losses, ready for revenge Ask Kevin Simon which is the worst home loss he has seen since arriving at the University of Tennessee and the answer is very clear.","Admittedly Ornament: Vols remember home damages, willing for revenge Ask Kev Ifwe which is the lousiest home disappearance he has seen since arriving at the University of Knoxville and the answer is very clear.",calibration
"Harper maintains message consistent in Quebec and rest of Canada (Canadian Press) Canadian Press - QUEBEC (CP) - Stephen Harper denied accusations of political opportunism in Quebec on Saturday, saying he wants voters in the province to chose the Conservatives for principles that apply across the country.","Harbours alleges mail consistent in Quebec and rest of Canada (Population Depress) Calgary Journalistic - QUEBEC (CPR) - Stéphane Harper disallowed accusations of political opportunism in Quebec on Sabbath, saying he wants elections in the province to opting the Conservatives for principles that apply across the country.",calibration
"Explosives #39;in 2nd Russian crash #39; MOSCOW, Russia -- Explosives have been found in the wreckage of the second of two jets which crashed almost simultaneously this week, Russia #39;s FSB security service says.","Munitions #39;in 2nd Ruble mishap #39; MOSCOW, Ussr -- Plastique have been discoveries in the carcass of the second of two nozzles which crashes almost simultaneously this zhou, Ross #39;s FSB warranty service asserts.",calibration
"American League Game Summary - Oakland at Texas Carlos Almanzar left the game with an apparent right forearm injury with two outs in the ninth...Texas beat the A #39;s for only the seventh time in 18 outings this season, but have won three of four from Oakland...Mark Kotsay and Jermaine Dye had three hits","American League Ballgame Abstract - Oakland at Texas Ortega Almanzar leave the stake with an conspicuous law dishes lesions with two inning in the ninth...Texas beat the A #39;s for only the seventh dates in 18 exits this seasons, but have won three of four from Cleveland...Flagged Kotsay and Rashad Tincture had three infects",calibration
"Ford Drops Oracle-based Purchasing System Ford Motor Co. on Wednesday said it has scrapped a 5-year-old project to move suppliers over to an Internet-based purchasing system powered by Oracle Corp. software, deciding instead to revert back to its custom-built system.","Ford Drops Oracle-based Buys Regimen Ford Motor Co. on Wednesday said it has scrapped a 5-year-old project to move suppliers over to an Internet-based purchasing system fuelled by Oracle Corp. sw, deciding instead to restitution back to its custom-built system.",calibration
Tyco turns corner over year-ago period Industrial conglomerate Tyco International Ltd. swung to a fiscal fourth-quarter profit on a double-digit jump in sales and on lower one-time charges compared with the year-ago quarter.,Tyco converts kok over year-ago deadlines Fabrication disparate Tyco Worldwide Ltd. hopped to a budgetary fourth-quarter revenue on a double-digit leap in sales and on lower one-time expenses comparative with the year-ago quarter.,calibration
"Experts to Breed Sheep to Study Disease (AP) AP - New Zealand researchers said Tuesday they will breed a flock of sheep in Australia that is genetically engineered to suffer Huntingdon's disease, so scientists can study the onset of the debilitating brain disease.","Practitioners to Breed Flocks to Investigate Disease (PA) AP - New Zealand searchers said Tuesday they will breed a flock of sheep in Australia that is monsanto changed to sufferings Huntingdon's disease, so clerics can study the onset of the crippling mastermind illness.",calibration
"Greek Albanians #39; woes fester The Athens bus hostage drama involving two armed Albanians has thrown the spotlight on Greece #39;s Albanians, who form the country #39;s largest minority, estimated at nearly one million.","Greek Albanians #39; woes fester The Athens bus hostage drama involving two armed Albanians has thrown the spotlight on Athens #39;s Albanians, who form the country #39;s largest minority, estimated at nearly one million.",calibration
Greek hijack siege ends peacefully A Greek bus hostage siege has ended peacefully as all 23 passengers were freed and as police revealed the two armed Albanian hijackers had been bluffing when they threatened to blow up the bus.,Athenian hijack embargo terminating peaceably A Greek bus bailout headquarters has finalized placid as all 23 passengers were frees and as cops revealed the two guerrilla Albanian hijackers had been bluffing when they threatened to blow up the bus.,calibration
"King new Windies coach BRIDGETOWN, Barbados (CMC) - Reports last week that Australian Bennett King would become the West Indies #39; first ever foreign coach were confirmed at the weekend when the West Indies Cricket Board (WICB) announced new appointments.","King new Windies coach BRIDGETOWN, Barbados (CMC) - Reports latest week that Australian Bennet King would become the West Indies #39; first perpetually foreign coach were confirmed at the weekend when the West Lndian Locust Board (WICB) announced new appointments.",calibration
"Korean and Japanese Phone Makers Win -Survey (Reuters) Reuters - South Korean mobile phone makers\continued a rapid move up the global market rankings during the\third quarter, while growth in the wider mobile phone market\slowed, a survey found on Wednesday.","Korean and Japanese Telephones Makers Earn -Investigations (Reuters) Reuters - South Hahn mobile phones makers\continued a quick budge up the global trade grades during the\third quarter, while growth in the grander mobile phones traded\slowed, a surveys identified on Wednesday.",calibration
"Deadly storms leave 18 dead as #39;Tokage #39; closes in on Tokyo AT LEAST 18 people were killed and 13 others missing yesterday as a powerful storm lashed Japan causing deadly mudslides, flash floods and prompting thousands to flee their homes.","Deadly storms licensing 18 dead as #39;Tokage #39; closes in on Osaka AT MINIMUM 18 people were assassinating and 13 wounded lacking today as a powerful storm lashing Osaka causing deadly mudslides, flash floods and requiring mil to elude their homes.",calibration
"Cell Phone Users Are Finding God Mobile phone owners are blessed with more than just free weekend minutes, as religious institutions and telcos roll out new services to help the observant practice their faith. By Elizabeth Biddlecombe.","Cell Phone Customers Sunt Looking Jeez Cellular phone owners are blessed with more than just free weekend minutes, as confessional agency and telcos stabilizer out newest utilities to help the attentive practice their faith. By Lena Biddlecombe.",calibration
"Howard finds his own pot of old gold By MARK METHERELL, MATT WADE, TOM ALLARD and COSIMA MARRINER. Australia #39;s prime minister John Howard has proffered \$A1 billion in new handouts to older Australians two days after Labor #39;s \$A2.","Howard finds his own pot of old gold By MARK METHERELL, MATT WADE, TOM ALLARD and COSIMA MARRINER. Australia #39;s prime minister John Howard has proffered \$A1 billion in new handouts to older Australians two days after Workers #39;s \$A2.",calibration
"Apple-Rival Creative to Double MP3 Player Lines SINGAPORE (Reuters) - Computer audio equipment maker Creative Technology Ltd. said on Thursday it would double its MP3 player product lines from its current eight by year-end, stepping up competition for rivals such as Apple Computer Inc. AAPL.O","Apple-Rival Ingenious to Doubling MP3 Actor Rows SINGAPORE (Reuters) - Computerized sonar equipment maker Creative Technologies Limited. asserted on Thursday it were double its MP3 player commodity lines from its underway six by year-end, phase up competition for challengers such as Shoemaker Computerized Inc. AAPL.O",calibration
"Press Scan ANKARA - These are some of the major headlines and their summaries in Turkish press on September 19th, 2004. The Anadolu Agency does not verify these stories and does not vouch for their accuracy.","Pers Scan ERZURUM - These are some of the major headlines and their summaries in Turkish press on September 19th, 2004. The Anadolu Organisms does not verify these stories and does not vouch for their accuracy.",calibration
"Brazilian Soccer Brings Joy to Haiti PORT-AU-PRINCE, Haiti, Aug. 18 -- So far this year, Haiti has endured an armed insurrection that killed 300 people and toppled a president, and floods that wiped out entire villages, with no relief from the grinding misery that comes ...","Brazilian Ball Brings Joy to Haiti PORT-AU-PRINCE, Haiti, Aug. 18 -- So far this year, Haiti has endured an armed insurrection that killed 300 people and toppled a president, and floods that wiped out entire villages, with no relief from the grinding misery that comes ...",calibration
"Marathon mice lose weight without exercise Ordinary mice can be turned into marathon racers that run for hours and eat huge amounts of food without getting fat by altering a single gene, according to US and Korean scientists.","Marathons rodents lose weight without exercise Customary mice can be turned into marathon cheaters that run for hours and ate huge amounts of food without getting fat by altered a single gene, according to US and Korean scientists.",calibration
"Man jumps into lions #39; den, tries to #39;save #39; them TAIPEI, Taiwan - A man jumped into the lions #39; enclosure at the Taipei Zoo and shouted quot;Jesus will save you quot; before being bitten Wednesday.","Man jumps into leones #39; den, tries to #39;save #39; them TAIPEI, Taiwan - A man jumped into the sze #39; enclosure at the Taipei Zoo and hollered quot;Dammit will save you quot; before being bitten Friday.",calibration
Recording Companies Sue ISU Students The industry filed copyright infringement lawsuits against 761 computer users in the latest round of litigation in the record companies #39; effort to stamp out unauthorized trading of music online.,Record Companies Sue ISU Learner The industry filed copyright violation instance against 761 computer user in the latest round of litigation in the record companies #39; effort to stamp out unregistered trading of musica online.,calibration
"Deja Vu as Florida Struggles to Hold Pristine Election (Reuters) Reuters - Lawsuits, missing absentee ballots and\accusations of bias -- from afar Tuesday's presidential\election in Florida already looks like the Third World-style\fiasco of 2000 that everyone wanted to avoid.","Deja Vu as Florida Tussle to Arranged Virgin Opt (Newsday) Newsday - Lawsuits, lacks absentee bulletin and\charging of slant -- from dont Tuesday's presidential\polling in Florida originally looks adore the Third World-style\bankruptcy of 2000 that everyone wanting to avoid.",calibration
