original_text,adversarial_text,split
Iran Wants Syria Cooperation in Face of U.S. Pressure DAMASCUS (Reuters) - Iranian President Mohammad Khatami said on Thursday Syria and Iran had to cooperate for the sake of peace in the Middle East and in the face of pressure from the United States.,Khomeini Want Aram Cooperation in Facial of yeo.S. Pressure DAMASCUS (Reuters) - Iranian Chairmanship Mohamed Khatami said on Thursday Damascus and Teheran had to cooperate for the sake of tranquil in the Middle East and in the face of stress from the Unidos Estados.,calibration
"Apple-Rival Creative to Double MP3 Player Lines SINGAPORE (Reuters) - Computer audio equipment maker Creative Technology Ltd. said on Thursday it would double its MP3 player product lines from its current eight by year-end, stepping up competition for rivals such as Apple Computer Inc. AAPL.O","Apple-Rival Creative to Twofold MP3 Pianist Lines SINGAPORE (Reuters) - Pc audio equipment maker Creative Tech Ltd. declared on Thu it would twice its MP3 pied product lines from its underway eight by year-end, stepping up competition for rivals such as Abel Pcs Inc. AAPL.O",calibration
"Press Scan ANKARA - These are some of the major headlines and their summaries in Turkish press on September 19th, 2004. The Anadolu Agency does not verify these stories and does not vouch for their accuracy.","Pers Scan ANKARA - Those are some of the big headlines and their summaries in Turkish press on July 19th, 2004. The Anadolu Organisation does not audit these stories and does not testify for their accuracy.",calibration
"Brazilian Soccer Brings Joy to Haiti PORT-AU-PRINCE, Haiti, Aug. 18 -- So far this year, Haiti has endured an armed insurrection that killed 300 people and toppled a president, and floods that wiped out entire villages, with no relief from the grinding misery that comes ...","Brazilian Ball Brings Joy to Haiti PORT-AU-PRINCE, Haiti, Aug. 18 -- So far this year, Haiti has endured an armed insurrection that killed 300 people and toppled a president, and floods that wiped out entire villages, with no relief from the grinding misery that comes ...",calibration
"Seeking second base help, A #39;s land Ginter Ginter batted .262 with 19 home runs and 60 RBIs in 113 games for Milwaukee last season. He posted career highs in batting, at-bats (386), hits (101), doubles (23), home runs, RBIs and slugging (.479).","Seeking second fundamentals helping, A #39;s land Ginter Ginter wracked .262 with 19 dwelling execute and 60 RBIs in 113 toys for Peoria last season. He advertised carrera summits in innings, at-bats (386), rattles (101), doubles (23), house operates, RBIs and slugging (.479).",calibration
"Man jumps into lions #39; den, tries to #39;save #39; them TAIPEI, Taiwan - A man jumped into the lions #39; enclosure at the Taipei Zoo and shouted quot;Jesus will save you quot; before being bitten Wednesday.","Man jumps into leones #39; den, tries to #39;save #39; them KAOHSIUNG, Terrace - A man jumped into the lyons #39; enclosure at the Taipei Zoo and squealed quot;Jesus will save you quot; before being bitten Mon.",calibration
"Deja Vu as Florida Struggles to Hold Pristine Election (Reuters) Reuters - Lawsuits, missing absentee ballots and\accusations of bias -- from afar Tuesday's presidential\election in Florida already looks like the Third World-style\fiasco of 2000 that everyone wanted to avoid.","Deja Vu as Florida Struggles to Hold Pristine Election (Newsday) Newsday - Lawsuits, missing absentee ballots and\accusations of bias -- from afar Tuesday's presidential\election in Ornamental already looks like the Third World-style\fiasco of 2000 that everyone wanted to avoid.",calibration
Recording Companies Sue ISU Students The industry filed copyright infringement lawsuits against 761 computer users in the latest round of litigation in the record companies #39; effort to stamp out unauthorized trading of music online.,Recording Companies Sued ISU Learner The industry filed protected offences trials against 761 computer users in the latest roundtable of litigation in the record companies #39; tries to stamp out unregistered trading of concerts online.,calibration
"Korean Economy Falling Alone The Asian Development Bank (ADB) sharply lowered its economic growth forecast for Korea for this year and the next, lowering its outlook from 4.8 percent to 4.4 percent for this year and from 5.2 percent to 3.6 percent for next year.","Korean Economy Falling Alone The Asiatic Evolving Shoreline (ADB) sharply lowered its economic augmentation projected for Korea for this year and the next, decreasing its vistas from 4.8 n to 4.4 percent for this sunni and from 5.2 centigrade to 3.6 percent for future roku.",calibration
"Masters Cup semis to feature the four best players in the world HOUSTON: Russia #39;s Marat Safin and Australia #39;s Lleyton Hewitt advanced to the Masters Cup semi-finals with impressive straight-set victories here on Friday, completing a historic line-up.","Masters Goblet semis to feature the four best gamers in the globe WALLACE: Russia #39;s Marat Safin and Australia #39;s Lleyton Roberts advanced to the Maitre Haircut semi-finals with impressive straight-set success here on Friday, completing a historical line-up.",calibration
"It #39;s Official: Verizon, NextWave Sign Pact NextWave Telecom and Verizon Wireless have struck a \$3 billion deal over NextWave #39;s beleaguered PCS spectrum as they strive toward starkly contrasting network goals.","It #39;s Official: Verizon, NextWave Sign Pact NextWave Telecom and Verizon Bluetooth have minted a \$3 million deal over NextWave #39;s cordoned PCS spectrum as they strive toward starkly contrasting network goals.",calibration
"No winners in Powerball, Hoosier Lotto INDIANAPOLIS -- None of the tickets sold for the latest Hoosier Lotto game matched all six numbers drawn, so the jackpot grows to an estimated \$7 million for Wednesday #39;s drawing.","No winners in Powerball, Hoosier Jackpot AKRON -- Anything of the sidebar sold for the last Buckeye Yahtzee game matched all six numbers drawn, so the jackpot grows to an estimated \$7 million for Yesterday #39;s drawing.",calibration
"U.S. Ordered to Reduce Crop Supports GENEVA, Sept. 8 -- The United States was ordered to withdraw some of its support for producers of cotton and other commodities, according to a World Trade Organization report made public Wednesday.","U.S. Ordered to Reduce Cultural Supports TD, Jul. 8 -- The United Nations was ordered to pulled some of its support for producers of pillowcases and other commodities, according to a World Trade Organization report made public Thu.",calibration
"Taking Their Game to the Next Level Professional video-game players are converging on San Francisco for a world championship event, and while none of their faces have yet wound up on a Wheaties box, some make tens of thousands of dollars a year in winnings.","Taking Their Gambling to the Next Level Professional video-game operators are confluence on San Diego for a world championship episode, and while anything of their faces have nevertheless wounded up on a Grain cubicle, some create tens of thousands of dollars a year in dividend.",calibration
"Board member quits embattled Chiron Corp. EMERYVILLE, Calif. A high-tech executive appointed to Chiron #39;s board of directors last month has resigned from the embattled biotechnology company.","Board member quits embattled Sagittarius Company. EMERYVILLE, Calif. A high-tech executives appointment to Ceres #39;s board of directors last mio has resigned from the embattled nanotech company.",calibration
Software helping companies beat Sarb-Ox deadline Companies that have until 2005 to document their IT and financial controls under the Sarbanes-Oxley Act are using documentation software to help them prepare ahead of time.,Sw aiding companies beat Sarb-Ox scheduling Companies that have until 2005 to document their THE and financial checking under the Sarbanes-Oxley Act are used paperwork sw to aid them poised forward of period.,calibration
"Ireland blocks calls to rub out Internet scam Dublin - Ireland will block direct dial telephone calls to 13 countries, most of them South Pacific islands, in an effort to crack down on growing Internet scams, the country #39;s communications regulator said on Tuesday.","North bloc calls to rub out Electronic swindling Dublin - Norden will impeding direct markup tel inviting to 13 countries, most of them South Pacific isle, in an endeavors to cleft down on growth Lnternet scams, the country #39;s communications regulator said on Tuesday.",calibration
"USDA Rules Out Mad Cow Disease in Animal The result cheered the beef industry, which had braced itself to hear that a second case of mad cow disease had been discovered in the U.S.","USDA Rules Out Mad Cow Disease in Animal The result cheered the beef industry, which had braced itself to hear that a second case of mad cow disease had been discovered in the U.p.",calibration
Russia probes 2 deadly air crashes MOSCOW -- Investigators searched through heaps of mangled bodies and metal strewn over dozens of miles of fields and birch groves in two Russian regions yesterday to try to determine why two passenger jets crashed almost simultaneously.,Ussr soundings 2 deadly air crashes KREMLIN -- Investigator searched through heaps of mangled organisms and metal strewn over dozens of miles of fields and birch groves in two Russian zoning mondays to try to determine why two passenger nozzles crashed almost simultaneously.,calibration
"UN spy-bug shock A SECRET listening device has been found at the Geneva offices of the United Nations. Workers found the sophisticated eavesdropping equipment, possibly made in Russia or eastern Europe, during renovation work","UN spy-bug dismay para SECRET listening device has been found at the Td offices of the United Nationals. Laborers find the sophisticated eavesdropping equipment, possibly made in Russia or eastern Europe, during renovation work",calibration
Broadband by Power Lines Moves Forward FCC clears the way for more companies to offer the alternative form of Net access. The US Federal Communications Commission this week cleared the way for power companies to roll out broadband over power line,Broadband by Power Lines Moves Convey FCC clears the manner for more companies to delivers the alternative forming of Net access. The US Federation Communications Commission this chou acquittal the routes for power companies to roll out broadband over power line,calibration
"Celebrex Maker Will Examine Heart Risks With concern growing that a popular new class of arthritis medicine might increase a patient #39;s risk of heart attack and stroke, the maker of Celebrex -- one of the most widely sold drugs in","Celebrex Constructor Volition Examine Heart Risks With anxiety growing that a popular new class of arthritis medicine might increase a patient #39;s risk of coeur attack and stroke, the maker of Celebrex -- one of the most widely sold medicinal in",calibration
Oil Holds Firm as Dealers Digest Iraq World oil prices held firm on Friday after pipeline sabotage in northern Iraq kept up supply fears that have revived a powerful price rally.,Hydrocarbons Occupies Firm as Dealers Digest Iraq World oil prices held firm on Mardi after pipeline sabotage in northern Iraq kept up supply fears that have revived a powerful price rally.,calibration
"Missing Link to Life Found? Mount St. Helens #39; recent eruption may be replaying a scene straight from the geochemical drama that led to life on Earth. Besides ash and lava, most volcanoes","Missing Bind to Hayat Found? Ridden St. Wirral #39; latest eruption maj be replaying a scene straight from the geochemical drama that prompted to lives on Ground. Besides ash and flush, most volcanoes",calibration
"US mobile deal keeps Vodafone in the spotlight America #39;s third-largest mobile operator, Sprint, yesterday agreed to buy the fifth-largest, Nextel, in a well-flagged cash and shares deal worth \$36.3billion (19billion).","VS mobile address safekeeping Vodafone in the projectors Usa #39;s third-largest laptop harvester, Scoreboard, fridays consented to purchases the fifth-largest, Nextel, in a well-flagged money and sharing addresses worth \$36.3billion (19billion).",calibration
Early ballots flood in across US Millions in the US have already cast their ballots under early vote programmes that could attract one in five.,Early ballots flood in across US Million in the US have already cast their newsletter under early vote programmes that could attract one in five.,calibration
Building a better English muffin WOBURN -- No sooner had David Vickers finished an on-air interview with West Coast radio host Gene Burns than the requests began pouring in.,Constructing a better English tease WOBURN -- No sooner had David Vickers finished an on-air interview with West Coast radio host Gene Burns than the requests began pouring in.,calibration
"Qaeda believed to be calling for action in Afghanistan BAGRAM AIR BASE: Al Qaeda is believed to have called its followers to action in response to the massively attended vote last month that elected President Hamid Karzai, said a top US commander.","Groundwork believed to be invitations for action in Afghanistan BAGRAM AIR BASE: Cl Norma is believes to have called its enthusiasts to action in response to the massively frequented voices last month that opting Chairperson Hamid Karzai, told a top OURS commander.",calibration
"Practice makes Marbury near perfect No, not by hopping the next flight out of Athens, which was what all the US men #39;s basketball players no doubt felt like doing after shooting bricks and playing like strangers in their miserable first week of the Olympics.","Practice makes Marbury near perfect No, not by hopping the next flight out of Athens, which was what all the AMERICAN men #39;s sneaker gamers no doubt found like doing after shooting bricks and gaming like strangers in their deplorable first week of the Olympics.",calibration
"Britons #39; mission to free Bigley PLEAS for the life of the lone British hostage in Iraq, Ken Bigley, redoubled last night as American troops continued their assault on the quot;Sunni triangle quot; and on the quarters of Baghdad where the hostage-takers have their strongholds.","Britannica #39; functions to frey Bigley METHODS for the perpetuity of the solitaire British hijackers in Kabul, Teri Bigley, redoubled last soir as American troops constants their attack on the quot;Sanya triangle nbsp; and on the dormitories of Bagdad where the hostage-takers have their bastion.",calibration
"Immersion wins patent-infringement suit v. Sony Federal court finds that PlayStation hardware infringed on San Jose firm #39;s patents, awards \$84 million in damages. This week, a federal jury awarded San Jose-based Immersion \$82 million in a patent infringement suit that the firm had brought against Sony.","Dumping wins patent-infringement outfit v. Sony Federal court finds that capcom appliances infringed on San Jose firm #39;s patents, awards \$84 million in injure. This week, a federal jury awarded San Jose-based Immersion \$82 million in a patent infringement suit that the firm had brought against Sony.",calibration
"The Balance Factor: Can You Handle Zero G? (SPACE.com) SPACE.com - Floating around an airplane unhampered by gravity may sound like a blast, but only as long as you take precautions to keep your lunch in your stomach.","The Balance Factor: Can You Handle Zero G? (SPACE.com) SEPARATION.com - Fleet around an airplane unhampered by solemnity may sound like a blast, but only as long as you take precautions to keep your lunch in your stomach.",calibration
Stenson Leads by a Stroke at the Heritage (AP) AP - Henrik Stenson shot a 5-under-par 67 Saturday for a one-stroke lead over Swedish countryman Patrik Sjoland after three rounds at The Heritage.,Stenson Leads by a Stroke at the Heritage (PA) HECTARES - Henrik Stenson gunfire a 5-under-par 67 Sundays for a one-stroke lead over Swedish countryman Patrik Sjoland after three rounds at The Heritage.,calibration
Bid to avert new S Africa strikes Unions and government officials are meeting in South Africa on Friday in an attempt to thrash out a pay deal to avert a new wave of strikes next week.,Bid to avert new S Africa strikes Union and government officials are meeting in South Africa on Friday in an attempt to thrash out a pay deal to avert a new wave of strikes next week.,calibration
"Intelligence Community Looks at Convera Software Software provider Convera Corp. of Vienna was awarded \$800,000 by a CIA-funded private-venture group to expedite the development of its search-and categorization capability.","Intelligence Societal Awaits at Convera Sw Sw provider Convera Corp. of Wieners was awarded \$800,000 by a CIA-funded private-venture group to quickened the formulation of its search-and categorization capability.",calibration
Decision by NLRB on work rules hit The National Labor Relations Board has ruled that employers may post regulations in the workplace that critics contend will discourage workers from organizing bargaining units or engaging in other union activities.,Judgments by NLRB on work rules hit The National Labor Relations Board has conclude that entrepreneur may poste regulations in the work that critics contend will discourage workers from organizing negotiated modules or engaging in other union activities.,calibration
"Salvation Army seeks to overcome Target ban The Salvation Army started its annual holiday fund-raising campaign Tuesday with a \$85,000 hole in the kettle. That #39;s how much the charity estimates it collected in kettles in front of Target stores last year.","Heil Army seeks to overcome Targets ban The Salvage Armada started its annual festivals fund-raising campaign Thu with a \$85,000 hole in the kettle. That #39;s how much the charity estimates it collected in kettles in front of Target shops latest year.",calibration
Shoppers rush to pyramid Wal-Mart Bargain-hungry Mexican shoppers flock to a controversial Wal-Mart supermarket that has been built half a mile away from ancient pyramids.,Client stampede to pyramids Wal-Mart Bargain-hungry Mexican client sheep to a controversial Wal-Mart safeway that has been built half a km remotely from elderly pyramids.,calibration
"Safin Crushes Nalbandian in Madrid Final MADRID (Reuters) - Russian Marat Safin produced another outstanding performance to beat Argentina's David Nalbandian, 6-2, 6-4, 6-3, and win the Madrid Masters Sunday.","Safin Crushes Nalbandian in Guadalajara Final SPANIARDS (Reuters) - Soviets Marat Safin produced another extraordinary implementation to trounced Argentina's Davids Nalbandian, 6-2, 6-4, 6-3, and win the Guadalajara Master Domingos.",calibration
"AGs, artists urge top court to hear P2P case A broad list of copyright owners, artists, law professors and state attorneys general on Monday asked the Supreme Court to hear a controversial case on the legality of file-swapping software.","AGs, artists urge top courthouse to hear P2P case A broad list of copyrighted landlord, artists, law professor and states prosecutors geral on Today asked the High Tribunal to hear a contentious case on the propriety of file-swapping software.",calibration
"Thousands Gather as Afghan Campaigning Picks Up (Reuters) Reuters - Tens of thousands of\people gathered in a northern Afghan town on Tuesday to hear\General Abdul Rashid Dostum launch his bid for the presidency,\as a slow election campaign began to gather pace.","Mile Collating as Afghan Countryside Opt Up (Reuters) Reuters - Tens of miles of\people togather in a nordic Afghan ville on Mardi to knew\Global Abd Sensible Dostum launch his solicitation for the presidency,\as a lento election campaign inaugurated to gather airspeed.",calibration
"PSA buys key stake in Hong Kong port operator Singaporess PSA gained a much-sought foothhold in Hong Kong with an agreement to buy a stake in Asia Container Terminals, a port operator in the worlds busiest container hub, from Sun Hung Kai Properties.","PSA purchases critical game in Kong Hk port operator Singaporess PSA acquire a much-sought foothhold in Hong Hk with an pacts to purchase a gaming in Asia Container Terminals, a port operating in the worlds busiest wrapper hub, from Sun Hanging Kai Features.",calibration
No quit in resilient Red Sox com. As manager Terry Francona put it before this American League Championship Series began: quot;These guys just like to play ball.,No ceased in adaptable Red Sox com. As admin Terje Francona introduced it before this American Society Championship Installments launch: quot;These guys just like to play ball.,calibration
"US-Russian ISS Trio Lands Softly in Pitch-Dark A Soyuz capsule made a soft landing in complete darkness in the steppes of Kazakhstan early on Sunday, bringing a US-Russian space trio back to Earth from the International Space Station.","US-Russian SSI Troika Territories Tenderly in Pitch-Dark A Soyuz capsule effected a gooey disembarking in finished darkened in the steppes of Kazakhstan early on Thursday, bringing a US-Russian separation triangulate back to Earth from the Universal Spatial Terminal.",calibration
"Asia growth to hit 7, bank says Developing Asia and the Pacific will grow at 7.0 percent in 2004 on strong exports and buoyant intraregional trade, the Asian Development Bank says.","Asia growth to hit 7, ribera says Formulating Asia and the Pacific will grow at 7.0 fraction in 2004 on strong exported and prosperous intraregional trade, the Asiatic Evolution Ribera submits.",calibration
"My Pick is.... Everyone has their opinion on the weather and everyone has their opinion on the Hopkins-De La Hoya fight as well. Before I give you mine, a few thoughts.","My Pick is.... Everyone has their opinion on the meteorology and someone has their opinion on the Hopkins-De La Hoya combats as well. Ago I give you mining, a few ideology.",calibration
"Warner can #39;t be like Vikes When the Giants enter the Metrodome Sunday, they will do so under circumstances eerily similar to their last visit, almost one year ago.","Warner can #39;t be like Vikes Once the Colossus enter the Metrodome Domingos, they will do so under circumstances eerily similar to their last visit, almost one year ago.",calibration
NEWSMAKER-Shevchenko #39;s goals and hard work earn reward Andriy Shevchenko believes the European Footballer of the Year award crowns a quot;beautiful year quot; and the Ukrainian has every right to get a little emotional.,NEWSMAKER-Shevchenko #39;s intents and laborious work earn reward Andriy Shevchenko discoveries the Europe Footy of the Year award sek a quot;beautiful year quot; and the Ukrainian has every right to get a little emotional.,calibration
"Mount St. Helens''Fin' May Be Splitting The stone ""fin"" on the new lava lobe inside the crater at Mount St. Helens seems to be starting to split. The fin, which is about 200 feet tall and 300 feet wide, is building on the new lava dome, which is about 1,600 feet in diameter and 400 feet high.","Mount Street. Helens''Fin' Maja Be Splitting The stone ""goal"" on the newer lava lobe inboard the pothole at Mount St. Stockport emerges to be commencing to partition. The intent, which is about 200 feet grand and 300 footing big, is building on the nouvelle wash granary, which is about 1,600 footing in piercing and 400 kneecaps supremo.",calibration
"Yahoo Unveils Mobile Search, Google Rivalry Rages SAN FRANCISCO (Reuters) - Internet media company Yahoo Inc. YHOO.O on Wednesday launched its Web search service aimed at mobile phone users in the United States, opening a new front in its rivalry with Internet search leader Google Inc. GOOG.O","Google Discloses Mobile Search, Google Rivalry Worsens SAN FRANCISCO (Reuters) - Internet media company Yahoo Inc. YHOO.O on Wednesday launched its Internet search department aimed at mobile phone talkers in the United States, opening a new front in its rivalry with Internet search leader Google Inc. GOOG.O",calibration
"Race Remains a Difficult Issue for Many Workers at Kodak Craig A. Young, an African-American human resources manager, says that in 22 years at Eastman Kodak he has never faced discrimination.","Race Remains a Difficult Issue for Many Workers at Polaroid Neil A. Junge, an African-American human monies manger, says that in 22 years at Eastman Polaroid he has never faced distinguishes.",calibration
"Spadea in semifinals Top-seeded Vincent Spadea beat qualifier Hugo Armando 6-3, 1-6, 6-4 Friday night to reach the semifinals of the Millennium International Tennis Championships.","Spadea in semifinals Top-seeded Vincent Spadea beat qualifier Hugo Armando 6-3, 1-6, 6-4 Fridays nighttime to reach the semifinals of the Objectives International Publicly Championships.",calibration
Playoff Hopes in Peril Back-to-back drubbings at the hands of the Fever have plunged the Mystics into the Eastern Conference's cellar and endangered the team's postseason chances.,Playoff Hopes in Risks Back-to-back drubbings at the fingers of the Classic have tumbled the Astrologers into the Timor Conference's cava and compromise the team's postseason luck.,calibration
"Still awaiting Microsoft #39;s search entry Microsoft is expected to launch a beta version of its Web search technology on Thursday, with ambitions to catch up to rivals Google and Yahoo.","Encore hoping Microsoft #39;s scoured entrees Microsoft is predicted to initiation a brainless stepping of its Webb searched technology on Thursday, with ambitions to catch up to rivals Google and Google.",calibration
Buckingham Palace Batman - superhero or villain? A comic book superhero perched in a dangerous location brandishing a banner has become an increasingly common sight in recent months.,Taplow Penthouse Batman - superhero or villain? A comic book superhero perched in a dangerous location brandishing a banner has become an increasingly common sight in recent months.,calibration
"Phelps gets that golden feeling again ATHENS, Greece Take Mark Spitz off his back, and this Phelps kid is pretty fast. quot;It is, quot; Michael Phelps conceded, quot;a little bit easier to get up on the (starting) block. quot; ...","Philipp derives that golden sens again GREECE, Greece Take Marques Spitz off his retrograde, and this Phelps infantile is pretty expeditiously. quot;It is, quot; Michele Philipp confessed, quot;a petite bits easier to attains up on the (launch) bloc. quot; ...",calibration
Agassi Opens With A Win In Washington No. 1 seed Andre Agassi overcame a sluggish start to the first set to eventually beat compatriot Paul Goldstein in straight sets at the Legg Mason Classic in Washington.,Agassi Opens With A Win In Dc Nah. 1 cereals Andrzej Agassi overcame a anemic start to the first set to eventually beat comrades Paul Goldstein in straight gaming at the Legg Masson Symptomatic in Dc.,calibration
"Google Stock Falls as Share Total Doubles SAN FRANCISCO (Reuters) - Shares of Google Inc. GOOG.O fell as much as 6.5 percent on Tuesday, as selling restrictions were lifted on 39 million shares held by employees and early investors in the newly public Web search company.","Google Stock Falls as Share Total Doubles SAN GIOVANNI (Newsday) - Shares of Youtube Inc. GOOG.australians fell as much as 6.5 percent on Mardi, as selling restrictions were lifted on 39 million shares held by employees and early investors in the newly public Web search company.",calibration
"M'm! M'm! Could Be Better! Campbell Soup turns in a good quarter, but there are better alternatives.","M'm! M'm! Could Be Better! Mckay Broth turns in a good quart, but there are better alternatives.",calibration
"Inquiry finds ""no single villain"" in Scottish parliament cost overrun (AFP) AFP - An inquiry found quot;no single villain quot; responsible for the cost overruns at Scotland's new parliament building which opened last week three years late and 10 times over budget.","Investigation deems ""no unique villain"" in Scottish house cost offside (AFP) AFP - An inquiry found quot;no unwed villain quot; responsible for the prices overruns at Scotland's new bedroom building which started yesteryear chow three years late and 10 periods over budget.",calibration
"Cisco Buys Network Design Firm For \$34 Million BCN Systems #39; routing architecture will be used to to speed development of converged networks for data, voice, and video. By Networking Pipeline News.","Cisco Buys Network Conceive Firm For \$34 Million BCN Systems #39; routes construction will be used to to swiftness development of converged grates for particulars, votes, and video. By Networking Pipeline News.",calibration
"Beware parents: Some video games not for kids It may be hailed as one of the most innovative and popular video games to date, but media watchdogs are warning parents to think twice before placing the sexually explicit and ultra violent Grand Theft Auto: quot;San Andreas quot; adventure under the tree for","Beware kinship: Some tape games not for kids He may be commended as one of the most innovative and grassroots videotaped gambling to stardate, but media custodians are alerts kinship to think twice before place the sexually explicit and fabulous brutish Grand Shoplift Car: quot;Saint Andres quot; adventure under the sapling for",calibration
"Hamdi Returns Home to Saudi Arabia The U.S. citizen who was held by the military as an ""enemy combatant"" arrived home, bringing an end to a philosophical and legal battle over his confinement that helped clarify the government's power to fight the war on terrorism.","Hamdi Comeback Home to Arabian Arabian The yeo.S. populace who was obligated by the privates as an ""haters combatant"" landed habitation, brings an terminates to a philosophical and legal battle over his confinement that helped explains the government's energy to fight the war on counterterrorism.",calibration
Update 1: CA to Pay \$225M to Avoid Prosecution Computer Associates agreed Wednesday to pay \$225 million to avoid criminal prosecution in a multibillion-dollar accounting scandal that has brought down several of its top executives.,Modernize 1: CA to Pay \$225M to Avoid Procurator Computer Associates agreed Mon to pay \$225 million to avoid criminal prosecution in a multibillion-dollar gl scandal that has brought down several of its top executives.,calibration
"England pull Eriksson out of the fire The slender nature of the score will give broad satisfaction. Even if England were pegged back to 1-1 for a while in this World Cup qualifier, the mental stamina lacking since Euro 2004 was recovered in Chorzow","Britain withdrawal Olson out of the fire The slender characters of the notation will lend widespread contentment. Even if English were indexed back to 1-1 for a while in this Universe Haircut finals, the mental steadfastness insufficiency since Euro 2004 was recovered in Chorzow",calibration
"You #39;ll Laugh. You #39;ll Cry. But This Merger May Not Be a Hit. IF the latest takeover drama were a movie, it would probably be a straight-to-video tragicomedy. Last week, Blockbuster, the video rental chain, precipitated collective head-scratching","You #39;ll Laugh. You #39;ll Cry. But This Fusion May Not Be a Hit. IF the latest takeover drama were a movie, it would probably be a straight-to-video tragicomedy. Last week, Cinematographic, the video rental chain, precipitated collective head-scratching",calibration
"Lehman leads at Michelin Championship Tom Lehman takes a one-stroke lead in to Sunday #39;s final round at the \$4 million Michelin Championship. Lehman, Dicky Pride, Andre Stolz and Greg Chalmers - each of whom","Lehman leads at Michelin Championship Tone Citigroup takes a one-stroke headway in to Sonntag #39;s final tower at the \$4 million Michelin Championship. Lehman, Dicky Pride, Andre Stolz and Greg Chalmers - each of whom",calibration
"Bush, Republicans Outpoll Kerry, Democrats on TV (Reuters) Reuters - Although the election is not until","Busch, Republicans Outpoll Kiri, Democrats on TELE (Reuters) Reuters - Although the opt is not until",calibration
Uzbek court jails 23 over attacks A court in Uzbekistan sentences 23 people to up to 18 years in jail for their role in a series of atttacks.,Uzbek court imprisons 23 over strikes A court in Tashkent sentences 23 gens to up to 18 years in jail for their role in a periodicals of atttacks.,calibration
"After Wait, Google Set for Market Debut NEW YORK (Reuters) - Shares of Google Inc. will make their Nasdaq stock market debut on Thursday after the year #39;s most anticipated initial public offering priced far below initial estimates, raising \$1.67 billion.","After Wait, Google Set for Market Debut RECENT SCARSDALE (Newsday) - Sharing of Yahoo Inc. will make their Amex stock market debut on Yesterday after the year #39;s most anticipated initial public offering priced far below initial estimates, raising \$1.67 billion.",calibration
South Korean group vows massive strike over labor reform bill (AFP) AFP - A powerful South Korea labor group said it would call hundreds of thousands of its members to strike next week against a government bill aimed at stopping union militancy and securing flexible job markets.,South Korean clusters vows massive hitting over labor reform bill (AFP) AFP - A powerful Syd Hahn jobs group said it would call hundreds of thousands of its member to slugged next week against a authorities bill aimed at stopping union militancy and securing flexible job markets.,calibration
2 Airlines' New Cuts Target Executives US Airways Group and Delta Air Lines are both looking to their executive ranks in their latest round of cost cuts.,2 Airlines' New Cutting Target Executives AMERICA Airways Panel and Delta Airspace Lines are both research to their executive ranks in their latest round of cost cuts.,calibration
"EU threatens new Burma sanctions The European Union is set to impose new sanctions against Burma, according to the EU #39;s Dutch presidency. The EU warned last month that it would take action against Burma unless human rights improved before","HA threatens newer Burma sanctions The European Union is gaming to impose new fines against Burma, according to the EU #39;s Utrecht presidents. The EU warned last month that it would take action against Nepal unless human rights improve before",calibration
"US industry wants H1B visa cap revisited Mr Kapil Sibal, Minister for Science and Technology; Mr Kenneth I. Juster, Under Secretary of Commerce, Bureau of Industry and Security, US Department of Commerce; and Mr Harris Miller, President, Information Technology Association of America; at The India","US industry wants H1B visa cap revisited Mr Kapil Sibal, Minister for Science and Technology; Mr Kenneth I. Juster, Under Secretary of Commerce, Bureau of Industry and Security, US Department of Commerce; and Mr Harris Miller, President, Information Technology Association of America; at The Hindustan",calibration
Paris Club agrees on Iraq debt reduction A French finance ministry spokesman said the Paris Club of creditor nations had reached a deal yesterday to write off 80 per cent of the debts Iraq owes them.,Paris Club agrees on Bagdad debt reduction A French finance ministry spokesman said the Wagering Club of creditor nations had reached a deal yesterday to write off 80 per cent of the debts Iraq owes them.,calibration
"At least 90 dead, 77 missing in China rainstorms BEIJING : At least 90 people were killed and 77 were missing in torrential storms lashing southwest China, disaster relief officials said.","Onto least 90 dead, 77 faded in Chino rainstorms SHANGHAINESE : At weaker 90 gens were killed and 77 were missing in manic storms whips southwest Chino, disaster reparation functionaries said.",calibration
"Consumption Flat, Durable Spending Sinks (Reuters) Reuters - U.S. consumer spending was\unexpectedly flat in August, government data showed on\Thursday, as shoppers exercised restraint after splashing out\even more than previously thought during the previous month.","Consumption Flat, Durable Spends Sinks (Newsday) Newsday - U.p. consumer spending was\unexpectedly flat in August, government data showed on\Fridays, as shoppers realised restraint after splashing out\even more than previously thought during the previous month.",calibration
Youth admits to creating computer virus German prosecutors say a teenager has confessed to creating the virulent Sasser computer virus. Authorities say Sven Jaschan is believed also to be responsible for the Netsky virus.,Youth admits to establish pcs virus German prosecutors say a teenager has confessed to creating the virulent Sasser pcs virus. Authorities say Niels Jaschan is believed also to be responsible for the Netsky virus.,calibration
"Putin Arrives in Turkey on Historic Visit President Vladimir Putins visit to Turkey on Sunday will highlight a thaw in relations between the one-time Cold War foes and focus on trade, investment and energy deals, the Reuters news agency reports.","Chirac Arrives in Turkey on Historic Visit Chairwoman Alexei Putins visit to Turkey on Domingos will highlight a thaw in relations between the one-time Cold War foes and focus on trading, investment and energy deals, the Reuters news agency reports.",calibration
