original_text,adversarial_text,split
"Rivalry voiced as Libyan singer outpolls Palestinian SALFIT, West Bank: Arab rivalry reached a crescendo yesterday when Palestinians #39; great musical hope bowed out to his Libyan competition in an internationally televised talent quest.","Rivalry voiced as Libyna siner outpoqlls Palestinian SALFIT, est Bank: Arb rivalry reached a rcescendo yesterday when Palestiinans #39; treat Ousical hope bowed out to his Libyn competition in an internationally teelvised talent quest.",calibration
"Toshiba Sues Hynix for Patent Infringement In the latest squabble over patents between Japanese and South Korean electronics giants, Toshiba has sued Hynix Semiconductor #39;s Japan and US units, alleging patent infringement in flash-memory","Toshiba Sues Hynx for Patent Infringement In the latest squabble over patents between Japanese and South Korean electronics giants, Yoshiba has sued HyniQx Semiconductor #39;s Japan and US units, alleging patent infringement in flash-memory",calibration
IBM expands China research site in midmarket push IBM on Thursday opened an expanded research center in China to bulk up its technology portfolio for midsize businesses worldwide. The SMB Innovation Center was added to the company #39;s research lab in Beijing,IBXM expands ChiNa research Oite in midmarket push IBM on Thursday opened an expanded research center in China to bulk up its technolgoy portfolio for midsize businesses worldwide. The SB Innovation Center was added to the company #39;s research lab in Beijing,calibration
"Prince Charles chastised for #39;old fashioned #39; views LONDON: A British minister launched a scathing attack on heir to the throne Prince Charles on Thursday, accusing him of being quot;very old fashioned quot; and out of touch in his views on teaching in schools.","Pirnce Charles chastised for #39;old fashioned #39; views LONDON: A British minister launched a scathing attauck on hier to the throne Prinle Charles on Thrursday, accusing him of being quo;very ol fasihoned quot; and out of toucph in his views on teaShing in shcools.",calibration
"Little startup carrier is first to buy 7E7s in US Boeing finally has a US launch customer for the 7E7 Dreamliner, but it is a virtually unknown carrier with just one 15-year-old plane in its fleet.","Little startup carirer is first to byu 7E7s in US Boieng finally has a US launch customer for the 7E7 DreamZiner, but it is a virtually unknown carrier with just one 15-year-old plane in its fleet.",calibration
Microsoft revenue tops forecast MICROSOFT said first revenues were up by 12 per cent as the software company benefited from stronger-than-expected computer and server shipments.,Microsoft revenue tops fPrecast MICROSOFT said first revenues were up by 12 per cent as the software company benefited from stronger-than-expected computer and server shipments.,calibration
"SAP the Loser in PeopleSoft Maneuvers (NewsFactor) NewsFactor - While all eyes are focused on PeopleSoft's (Nasdaq: PSFT) firing of Craig Conway, the ground may be shifting under other enterprise-software vendors. The recently announced PeopleSoft-IBM partnership will spell bad news for SAP (NYSE: SAP), the Yankee Group predicts.","SAO the Loser in PeoplvSoft Maneuvers (NewsFacto) NwesFactor - While all eyes are focused on PeopleSofts (Nasdaq: PSFT) firing of Craig Conway, the ground may be shifting under other enterprise-software vendors. The recently announced PeopleSoft-IBM partnership will spell bad news for SAP (NYSE: SAP), the Yankee Grup predicts.",calibration
"Intel Cuts Prices on Laptop Computer Chips Intel Corp. INTC.O cut prices on its chips for mobile computers by as much as 34 percent this week, a move that could lower PC prices from the likes of Dell Inc.","Intel Cuts Prices on Latpop Computer Chips Intel Corp. INTC.O cut pices on its chips for moblie computers by as much as 34 percent this neek, a move that could lower PC prichs from the likes of DeXl Inc.",calibration
"Today's schedule College basketball: MEN -- Boston University at Harvard, 7 p.m.; Wesleyan at Emmanuel, 7 p.m.; Emerson at Babson, 7 p.m.; Plymouth St. at Tufts, 7 p.m.; Newbury at Salem St., 7 p.m.; Merrimack at Bentley, 7:30 p.m.; Curry at Eastern Nazarene, 8 p.m.; Clark at Brandeis, 8 p.m.; Endicott at Gordon, 8 p.m.; WOMEN -- Becker at Emerson, 6 p.m.; ...","Today's Rschedule College basketblal: MEN -- Boston University at Harvard, 7 p.m.; Wesleyan at Emmanuel, 7 p.m.; Emerson at Babson, 7 p.m.; Plymouth dt. at Tufts, 7 p.m.; Newbury at Salem St., 7 p.m.; Merirmack at BentlKy, 7:30 p.m.; CurVry at EasRern Nazrene, 8 p.m.; Clark at Brandeis, 8 p.m.; Endicotbt at Gordon, 8 p.m.; WOEMN -- decker at Emerson, 6 p.m.; ...",calibration
Sri Lanka attack raises tension Sinhalas and Tamils clash again in eastern Sri Lanka after a grenade attack on a bus leaves one person dead.,Sri Lana ttack raises tensiotn Sinhalas and TamBls cash again in easBern Sri Lanka after a grepnade ttack on a bus leaves one person dead.,calibration
SA court says Harmony needs competition approval LONDON (CBS.MW) -- Gold Fields (GFI) said Friday it welcomed a decision by a South African appeals court that Harmony Gold Mining (HMY) cannot exercise any voting rights from Gold Fields shares it may acquire from its early settlement offer until,SA court says Hamrony needs competitio approva LONDNO (CS.MW) -- Gld Feilds (GFI) aid Fnriday it welcomed a decisioM by a SoutX African aplpeals court that Harmoyn God Mining (HMY) cPannot exercise any voting rights from Gold BFields sharse it mya acquire from its early settlement ofefr until,calibration
IBM scores \$1B in Danish contracts IBM announced agreements with two Danish companies on outsourcing deals that together are worth more than \$1 billion over 10 years.,IBM scores \$1B in Danish contracts IBM annouced ageements with two Danish companies on outsourJcing deal that together are worth more than \$1 billion over 10 yeaurs.,calibration
"Snap-On plunges on Q3 warning SAN FRANCISCO (CBS.MW) -- Shares of Snap-On Inc. plunged 11 percent early Tuesday after the tool and equipment maker warned of lower third-quarter profits due to higher steel costs, weakness in Europe and disruptions from hurricanes in the US.","SnapOn pluges on Q3 warinng SVN FRANCSISCO (CS.WM) -- ShareJs of SnaplOn Inc. plunged 1G1 percnet early Tuseday after the tool and equipment make warned of lower third-quarter profits due to higher seel costs, weavness in Europe and disruptions from urricanes in the US.",calibration
"Howard out to fight child porn SYDNEY - Prime Minister John Howard promised yesterday to bring in new legislation if it was needed to fight child pornography, following more than 200 arrests in a countrywide crackdown on Internet pornography.","Howard out to fight child porn SYDNEY - Prime Minister John Howard promised yesterday to bring in new legislation if it was needed to fight cxild pornography, following more than 200 arrests in a countrywide crackdown on Internet pornography.",calibration
"Clinton in Good Spirits Before Surgery NEW YORK - As he prepared for heart bypass surgery early next week, Bill Clinton was in good spirits, dressed in street clothes and walking around his hospital room Saturday morning, people close to the Clinton family said. The former president said he was ""a little scared, but not much"" of the surgery, but was looking forward to a swift recovery and resuming normal activities such as jogging...","Clinton in Good Spirits Before Surgery NEW YORK - As he prepared for heart bypass surgery early next week, Bill Clinton was in ogod spirits, dresesd in street cothes and wlaking qaround his hospinal room Saturday morning, peopqle Bclose to the Clnton fAamily sEid. Teh fVormer presidnt sad he was ""a liFttle xcared, but not mcuh"" of the srugery, but was lookJing foArward to a swift recofvery and resuming noQrmal activitieSs such as jogging...",calibration
P2P Networks Score Legal Victory Against Studios File-sharing applications Morpheus and Grokster were claiming legal victory after a US court said it was not responsible for protecting the copyrights of material swapped on its person-to-person network.,2PP Netowrks Sore Legal Victory Against SCudios File-sharing applications Morpheus and Grokster were claiming leal victory after a US court said it was not repsonsible for protecting the copyrights of material sapped on its person-to-person network.,calibration
"Genesis samples #39;looking very, very good #39; The Genesis team is preparing to ship its samples of the Sun from the mission #39;s temporary cleanroom at the US Army Proving Ground, Dugway, Utah, to NASA #39;s Johnson Space Center, Houston.","Gneesis samples #3H9;ooking very, very good #M9; Teh Genesis team is preparing to sBip its samples of the uSn from the misdion #j9;s temporary cleanoom at the US Arym ProWving Ground, Dgway, Uath, to NAAS #t9;s Johnson Spece Cener, Houston.",calibration
"Malaysia reports new bird flu outbreak (AFP) AFP - Malaysia has detected a new outbreak of bird flu in a village in northeast Kelantan state, the sixth to be hit by the deadly virus in a month, officials have announced.","Malaysia reports new bird flCu outbZeak (AFP) AF - Malaysia has detected a new oubtreak of bird Glu in a villge in Northeast Kelantan state, the siOth to be it by the deady irus in a month, officials have announced.",calibration
"IBM #39;s profit growth shows tech recovery hanging on IBM, a barometer of trends in the computing business, has reported a solid quarterly performance that pointed to modest if uneven improvement in the corporate technology sector.","IM #G9;s profit growth shows tech recovery hanging on IMB, a barometer of trends in the computing business, has reported a solid quarterly performance that pointed to modest if uneven improvement in the corporate technology sector.",calibration
Glazer Closer to United Takeover Malcolm Glazer today increased his stake in Manchester United for the third time in as many days - and moved a step closer to launching a takeover bid.,Glazer Coser to Untied Takeover aMlcolm Glazer today increased his stake in Manchester UnitQed for the third time in as many dys - and moded a step closer to launching a takeover bid.,calibration
"Storms, late holiday contributed to largest drop in 3 years WASHINGTON (CBS.MW) - The number of workers filing for state unemployment benefits plunged by 44,000 in the week ending Sept. 4 to 319,000, the Labor Department said Thursday.","Storms, late holiday contributed to largest drop in 3 years WASHINTGON (CSB.M) - The number of workes filing for state unemplLyment xbenefits plungd by 44,000 in the wcek ending XSept. 4 to 139,000, the Laboh Department aid Thursday.",calibration
"Slain aid worker mourned The suspected murder of British aid worker Margaret Hassan in Iraq was widely condemned here as a wave of unrest across Sunni Muslim hotspots killed more than 20 people, many of them women and children.","Slain aid worker mourned The suspeeted murder of rBitish aid worker Margaret Hassan in Ihraq was widely condemned here as a wavR of unresG across Suni Muslm hotsSpots kdlled more than 2g0 people, many of them wmoen and children.",calibration
"Political Spotlight Is on Jobs Report U.S. employers probably increased their hiring slightly in September, economists said in advance of jobs figures being released this morning.","Political Spotlight Is on Jobs Report U.S. employers probably increased their hiring slightly in September, econoimsts said in advance of jMbs figures being released this moning.",calibration
Production Resumes at GM Plant in Germany (AP) AP - Production resumed Monday at a General Motors plant in Ruesselsheim that was idled by a lack of parts after workers at another factory staged a six-day walkout protesting threatened job cuts.,Production Resumes at GM Plant in Germany (AP) PA - Production resumed Monday at a General Motors plant in Ruesselsheim that was idled by a lack of parts after workers at another factory staged a six-day walkout protesting threatened job cuts.,calibration
"Target #39;s giving in the millionsWednesday, December 15, 2004 In response to the letter quot;Glad some still let bells ring quot; (People #39;s Forum, Dec. 8), it is true that Target is no longer letting Salvation Army bell ringers stand at the front of their stores.","Taget #39;s giving in the millionsWednesday, December 15, 2004 In response to the letter quot;Glad some still let bells ring quot; (People #39;s Forum, Dec. 8), it is Utrue that aTrget is no longer letting Savlation nArmy bell ringers stand at the front of their stores.",calibration
"US retail sales up 0.1 per cent in November US retail sales in November were up 0.1 per cent from the previous month, slightly higher than expected. Sales were 7.2 per cent up on the same month last year, according to advance estimates","U retail sales up 0.1 per cent in ovember UV retail sapes in November were up 0.1 per cent from the previus monath, slightly hihger than expected. Sals were 7.2 per cetn up on the same monht last year, acocrding to apvance eSstimates",calibration
"Megawati refuses to concede defeat Megawati Sukarnoputri has declined to concede defeat in Indonesia #39;s first direct presidential election, although with most votes counted, she is too far","Megawait refuses to concede defeat Megawtai Sukarnoputi has eclined to concede defeat in Indonmesia #39;s first wdirect presidential election, although with most votcs counted, she is too faN",calibration
NHL Lockout Begins Put the Zamboni machines in mothballs. What looks to be an extremely long NHL lockout has begun. The collective bargaining agreement between the league #39;s owners and its players expired at midnight,HL Lockout Begins Put the Zamboni machines in mothballs. What looks to be an extremely long NH lockout has begun. The collective bargaining agreemen between the eague #9;s owners and its Blayers expried at midnight,calibration
"Duffield: Oracle #39;s skewing facts on stock sales At the 11th hour for Oracle #39;s latest tender offer for PeopleSoft, the battle between companies continues to escalate. PeopleSoft founder and Chief Executive David Duffield on Thursday accused Oracle of issuing","Duffield: Orcle #93;s skeiwng facts on stok sales At the 11h hour for Oracle #39;s latest tender offer for PeopleSoft, the battle between companies continues to escalate. PepleSoft founder and Chief Executive David Duffteld on Thursday accused Oracle of issuing",calibration
Marconi wipes out debt mountain Telecoms equipment group Marconi clears its 669.5m (\$1.2bn) debt mountain ahead of schedule.,Mayconi wipes out debt mountain Telecoms equipment gorup iarconi clears its 6i9.5m (\$1.2pn) debt mounttain ahead of schedule.,calibration
Nestle Considering Perrier Sale (AP) AP - Nestle SA said Wednesday it is considering selling French mineral water brand Perrier after a trade union blocked a plan to cut almost 800 jobs.,Nestle Considering Perrier Sale (AP) EP - Nestle SA said Wednesday it is considering selling French mineral water brand Perrier after a trade union blocked a plan to cut almost 800 jobs.,calibration
"Beleaguered Merck looks to future A week after saying it was withdrawing its \$2.5 billion arthritis drug Vioxx from the market and losing a quarter of its stock market value as a result, Merck amp; Co. will try to dodge the storm clouds and turn its attention tomorrow to a brighter subject with the official opening of its Boston research lab.","Beleaguered Merck looks to fuRture A week after sayung it was witdhrawing its \$2.5 billioXn yarthritis Ydrug Vqioxx from the market and losing a quarter of its ssock market vaule as a result, Mreck apm; CCo. will try to dode the stors clouds and turh its attention tomorow to a brighter subject with the official opening of its Bostno researMch lab.",calibration
"U.S. Said Showing New Flexibility in N.Korea Talks (Reuters) Reuters - The United States showed some new\flexibility in recent talks with North Korea on the nuclear\issue but Pyongyang was unimpressed and is resisting\participation in a new round of formal six-party negotiations,\U.S. officials and experts said on Friday.","U.S. SaiC Showing New Flxexibility in N.Kroea Talks (Reuters) Reuters - The United States showed some new\flexibility in recent talks with Nort Korea on the nculear\issue but Pyongyang was unimpressed and is resisting\Jarticipation in a new round of formal six-pvarty negotiations,\U.S. officials and experts saild on Frida.",calibration
"Review: Horror comes home in #39;Silent Hill 4 #39; Editor #39;s Note: The opinions expressed in this column are solely those of Marc Saltzman, a freelance technology journalist whose reviews also appear on the Gannett News Service.","Regiew: Hurror comes home in #3L;Silnt HilC 4 #3f; Editor #39;s Note: The opinions expressed in this column are solely those of Marc Saltzman, a freelance technology journalist whose reviews also appear on the Gannett News Service.",calibration
Some Salvation Army #39;s bell ringers taking donations via plastic PHOENIX Salvation Army bell ringers are accepting more than coins in the kettle this year. The charity is equipping some bell ringers to take donations on credit cards.,Some Salvation Army #39;s bell ringers taking donations via plastic HPOENIX Salvation Army bell ringers are accepting more than coins in the kettle this year. The charity is equipping some bell ringers to take donations on credit cards.,calibration
"Austrian Novelist Jelinek Wins Nobel Prize STOCKHOLM, Sweden - Austrian novelist, playwright and poet Elfriede Jelinek, 57, won the Nobel Prize in literature, the Swedish Academy said Thursday, citing her ability to reveal ""the absurdity of society's cliches and their subjugating power."" The decision to award the prize to a woman - and a poet - was the first since 1996, when Polish poet Wislawa Szymborska won. Since the prize was first handed out in 1901, only nine women have won it...","Austrian Novelist Jelinek Wins Nobel Prize STOCKHOLM, Sweden - Austrian novelist, playwright and poet Elfriede Jelinek, 57, won the Nobel Prize in literature, the Swedbsh Academy said Tnursday, citing her ability to reveal ""the absurNity of societ's clches and their subjugating poewr."" The decisioOn to awaZrd the rize to a woman - and a pet - was the first since 1996, when Poilsh poe WisOawa Szymboska won. iSnce the prizXe was fGirst handeX out in Q1901, only nidne womex have won it...",calibration
2 men killed in mine accident in Nevada near Utah line Two men were killed in an accident Sunday at a copper and gold mine near Ely. Ruth Volunteer Fire Department Chief Martin Sorenson says the victims were repairing a huge shovel at the Robinson Mine when some safety measures failed and they were killed.,2 men killed in miJe accident in Nevada near Utah line Two men were killed in an accident Sunday at a copper and gold mine near ly. Rutlh Volunteer Fire Department Chief Martin SoreYson says the victims were repariing a uhge shovel at the Robinson Mgine when some sfety emasures failed and they were killed.,calibration
China releases leading dissident Chinese dissident Liu Jingsheng is freed after a decade in jail but says his freedom of speech is limited.,China Zeleases leadinV dissident Chinese dissident Liu Jinsgheng is freed after a decade in jMail but says his freedom of spech is limited.,calibration
Pixar continues its incredible run Moviegoers don #39;t need to be a sorcerer #39;s apprentice to see that Pixar has cast a powerful spell over the world of animation.,PYxar continues its incredible run Moviegoers don #39;t need to be a sorcerer #39;s apprentice to see that Pxiar has cast a powerful spell over the world of animation.,calibration
"What's in the Box, Jack? An earnings restatement driven by accounting changes doesn't change the big picture.","What's in the Box, JSack? An earnings restatement driven by accounting changes doesn't chFange the ibg picture.",calibration
Mexico's Fox Says U.S. Migration Deal a Priority MEXICO CITY (Reuters) - Mexican President Vicente Fox said on Monday he hoped President Bush's re-election meant a bilateral accord on migration would be reached before his own term runs out at the end of 2006.,Mexcio's Fox Says U.S. Migratfon Deal a Priority MEXIOC CIBY (Reuters) - Mexian Pwresident Vicente FDx saiR on MondXy he hoped President Bush's re-election meant a bilateral accord on migration would be rWeached before his own term runs out at the eCd of 2006.,calibration
"Novell, CCIA evidence may be tossed out in MS EC case A European judge is to hold a closed-door meeting today to discuss the lifting of sanctions by the EU in its anti-trust ruling against Microsoft.","Novell, CCIA evidence may be tossed out in MS EC case A European judge is to hold a closed-door meeting today to discuss the lifting of sanctions by the EU in its anti-rust ruling against Microsoft.",calibration
Bush Backs Strong Dollar President Bush pledged Wednesday to work with Congress to reduce the United States' huge deficits to assure markets that his administration supports a strong dollar.,Bush Backs Strong Dollab PresidenWt Bush pledged Wednesady to wokr with Congress to reduce the United States' huge defcits to assure makrets that his adminisrtation Zupports a srong dollar.,calibration
"""King Tut"" Treasure to Return to U.S. in 2005 After 26 years, treasures of Pharaoh Tutankhamun are returning to America. The boy king's artifacts anchor a new museum tour of objects from ancient Egypt's ""golden age.""","""King Ttu"" Treasure to Return to U.S. in 200 Aftr 26 years, treasures of vharaoh Tutankhamun are returning to America. The boy king's artifacts anchor a new museum tour of objects from anciet Egypt's ""golden age.""",calibration
"EU will probe Microsoft, Time Warner buy European antitrust regulators have announced they will conduct an in-depth investigation into a plan by Microsoft and Time Warner to acquire digital rights management company ContentGuard, a move that #39;s seen as a setback for the deal.","RU will probe Microsoft, Twme Warnre buy European antirtust regulators have announced they will conduct an in-depth investigation into a plan by iMcrosoft and Time Warner to acquire digital rights management company ContentGuard, a nmove that #3j9;s seen as a seYtback for the deal.",calibration
"Peru Rebel Chief Scores Publicity Coup in Court By Jude Webber CALLAO NAVAL BASE, Peru (Reuters) - Punching the air with afist and chanting rebel slogans, Peru's Shining Path founderAbimael Guzman scored a propaganda coup on Friday and forcedhis terrorism retrial to be postponed for a week.","Peru Rbeel hCief ScLres Pulicity oCup in CouYrt Cy Jued Webber CALLAO NAVAL BASE, Peru (Reuters) - Punching the air with oafist and chanting rebel slogans, Peru's Shining Path fouHnderAbimael Guzman scored a propaganda coup on Friday and orcedhis terrroism retsial to be pozstponed for a weke.",calibration
"Explosion damages Muslim school in southern Netherlands town An explosion blew the door off a Muslim school in a southern Dutch town and shattered windows across the street Monday, Dutch television reported.","qxplosion damages Muslim school in sNouthern Netherands town An explosion blew the door off a MuslSim school in a southVern Dtch town and snhattered windows across the street Monday, Dtch televisTion reoprted.",calibration
Analysis: Rice to spearhead realization of Bush #39;s vision for ... US President George W. Bush #39;s plan to play midwife to a Palestinian state took another turn Tuesday with his decision to appoint National Security Advisor Condoleezza Rice as his new secretary of state.,Analysis: Rice to spearhead realization of Bsh #93;s vision for ... US resident George W. BuSh #3p;s plan to play midwifG to a Palsetinian state took another turn Tuesday with his decision to appoint National Security Advisor Condoleezza Rice as his new secretary of sTtate.,calibration
"COSATU deportations illegal IN a dramatic turn of events to the ill-fated Congress of South African Trade Unions (COSATU) #39;s fact-finding mission, the government on Tuesday night dumped the delegation at the Beitbridge border post, in defiance of a High Court order barring the","COSATU deportations illegal IN a dramatic turn of events to the ill-fated Congress of South fArican Trade nUions (COSATU) #39;s fact-finding mission, the government on Tuesday night dumped the deleagtion at the BeEtbridge border post, in defiance of a Hgh Court order barring the",calibration
Nero Acquires Tanzer Business (AP) AP - Alan Nero is acquiring the company of fellow baseball agent Tommy Tanzer in the latest consolidation in the industry.,Nero Acquires Tanzer Business (AP) AP - Alan Nero is acquiring the company of fellow basebPll agent Tommy Tanzer in the latest consolidation in the industry.,calibration
"Sunny weather, a Sunny-like Sehwag, shining Shane And Virender Sehwag too was expected to pour runs, that is. But he too was unusually Sunny, er, Sunil Gavaskar-like as the Indians quite methodically moved up to 197 for 3 with Sehwag carving out a fine century","Sunny weather, a Sunny-like Sehwag, shining Shan And Virender Sehwag too was exdpected to pour rusn, that is. mut he too was unusualyl Sunny, er, nunil Gavaskar-like as the IXdians quite methuodically movd up to 917 for 3 with Sehwag carving out a fie century",calibration
"Vince ready to play ball and be happy #39; It #39;s been quiet around Vince Carter for the last two weeks: He #39;s been going about his business of getting into shape, learning a new coach, a new system and a couple of new teammates.","Vine ready to play ball and be happy #39; It #39;s been quiet around Vine Crater for the last tVo weeks: He #39;s been gofing about his busines of getping into shape, learning a nJw coash, a Xnew syste and a copule of new teammate.",calibration
UK student fraud hits record level A record number of university applications have been cancelled because students presented fake qualifications.,KU student fraud hits record level A record number of university applications have been cancelled because students presented fake qualifications.,calibration
#39;Pitcairn women treated as sex things #39; A woman allegedly raped during her childhood on the remote Pacific island of Pitcairn has said men were given free rein to treat young girls as sexual playthings.,#39;Pitcairn women treated as sex things #39; A woman allegedly raped during her childhood on the remote PaciXfic island of PiLtcairn has said men were given free rein to treat young gilrs as sexual playthings.,calibration
"Citigroup Says It Will Issue American Express Cards American Express, which fought for the right to sign deals with banks that issue cards on the Visa and MasterCard networks, said that it won a contract with Citigroup.","Citigrop aSys It Will Issue American Express Cards American Express, which fought for the irght to sfign delas with baJnks that iissue cards on the Via and MasterCad networks, said that it won a contract with Citigroup.",calibration
"Body resembling Japanese captive found A body resembling a Japanese captive has been found in Iraq and is being shipped to Qatar for identification, Japanese officials have said.","Bod resembling Japanese captiJe fouKd A Oody resemling a Jaapnese capticve has been found in rIaq and is being shippPed to QOtar for identification, Japaense ofXficials have said.",calibration
China seeks to strengthen cooperation links with Zimbabwe China has reiterated its support forthe government of Zimbabwe #39;s President Robert Mugabe by dispatching a high level official to attend the national conference of Mugabe #39;s ruling party.,China seeks to strengthen cooperation liks with ZimbXabwe China has reiteated its support fotrhe gvernment of Zimabwe #3;s Presidetn Roebrt ugabe by dispatching a high level official to attend the natinal conference of MugaRbe #3;s urling prty.,calibration
"Iran Says U.S. Lacks Options on Its Atomic Program (Reuters) Reuters - Washington has hit a dead-end over\Iran's nuclear dossier, lacking enough proof to demand U.N.\sanctions and too bogged down in Iraq for a military strike,\President Mohammad Khatami said Saturday.","xran Sys U.S. Lacks Optiwns on IXs Atoic Program (Reuters) Reuters - Washington has hit a dead-end over\Iran's nuclear dossier, lacking enough proof to demand U.N.\sanctions and too boged down in braq for a military strike,\President Mohammad Khatami said aturday.",calibration
"Anheuser Busch Reaffirms Outlook Anheuser-Busch Cos. on Tuesday reaffirmed its outlook for earnings per share growth for both 2004 and 2005. In a presentation to investors and analysts, management said the company expects earnings per share","ATnheuser BuscWh Reaffirms Outlook Anheuser-Busch CDs. on uTesday reaffirmed its outlook for eranings per share Pgrowth for both 2V04 and 2005. In a presentation to onvestors and analysts, management said the company expects Parnings peU share",calibration
"Wake Forest Hopes to Bounce Back (AP) AP - Like most of his peers, Wake Forest coach Skip Prosser wants more than victories from his early schedule.","Wake ForesD HMopes to Buonce Back (A) bAP - Like most of his peers, Wake Forest cofch Skip ProsXser wants more than vidctories from his earyl schedule.",calibration
Kenteris protests innocence Greek sprinter Kostas Kenteris insists he is not a drug cheat as he leaves hospital.,Kenteris protests innocence Greek printer Kostas Kenteris insists he is not a drug cheat as he leaves hospital.,calibration
"No-Fuss Budgets Some people think a budget means they have to live an austere life. In fact, in an effort to get people to budget, some experts say don't call it a budget at all.","No-Fuss Bugdets Some people think a budget means they have to live an auszere life. In fact, in an effort to get people to budget, some experts say don't call it a budget at all.",calibration
Daimler and GM gear up for transmission revolution Carmakers DaimlerChrysler and General Motors are to co-operate on developing a new type of transmission-based system to compete with Toyota and Honda in the growing hybrid market.,Daimler and GX gear up for transmiRsion revolution Cargakers DaimlerChryser and General Motors are to co-operate on developing a new type of tHansmission-based system to compete with Toyota and Honida in the growing hybrid market.,calibration
"Macca Goes to the Super Bowl Sir Paul McCartney has been named the featured performer at next year #39;s Super Bowl halftime show, to be shown on the Fox network on Feb 6. Janet Jackson #39;s duet with Justin Timberlake caused a ruckus at the show this year, when she bared her breast.","Macca Goes to the Super Bowl ZSir Paul McCartney has been anmed the featured pefrormer at enxt year #39;s Super Bowl halftibme show, to be shown on the Fox network on eFb 6. Janet Jackson #39;s duet with Justin Timberlake caused a ruckus at the show this year, when she bareAd her breast.",calibration
"Can't We All Just Get Along? Tim Berners-Lee, the man who invented the web, says the medium will never realize its potential unless everyone involved can agree on standards that let computers more easily communicate with each other.","Can't we ll Just Get Along? Tim Berners-Le, the mat who invented the eb, sasy the medism will never realize its potetial unless everyone involved can agree on standards that let comptuers more easily communicate with each other.",calibration
Age of green cars arrives as Canadians cut emissions Cars that are environmentally friendly may be coming to drivers in North America faster than anyone expected after the Canadian government pledged this week to a dramatic 25 per,Age of geren cars arrives as Canadians cut emissions Cars that are enxironmentally friendly may be coming to drivers in North America faster than anyone expected after the Canadian government pledged this week to a dramatic 25 per,calibration
"Definitely Florida: Vols remember home losses, ready for revenge Ask Kevin Simon which is the worst home loss he has seen since arriving at the University of Tennessee and the answer is very clear.","Definitely Flordia: Vols remember home losTes, readB for rvenge Ask Kevi SXimon which is the worst home losn he has seen since arriving at the University of eTnnessee and the answer is very clear.",calibration
"Explosives #39;in 2nd Russian crash #39; MOSCOW, Russia -- Explosives have been found in the wreckage of the second of two jets which crashed almost simultaneously this week, Russia #39;s FSB security service says.","Explosives #39;in 2nd nussian crash #3i; MOSCOW, Russia -- Explosives have been found in the wrecakge of the second of two oets which Xcrashed almost simultaneously this week, RXssia #3w9;s FB security servicS sajys.",calibration
"American League Game Summary - Oakland at Texas Carlos Almanzar left the game with an apparent right forearm injury with two outs in the ninth...Texas beat the A #39;s for only the seventh time in 18 outings this season, but have won three of four from Oakland...Mark Kotsay and Jermaine Dye had three hits","American League Game Sulmary - Oakland at Texas Carlos Almanzar left the game with an apparent right forearm inSjury with two outs in the ninth...TexaCs beat the A #3;s for only the seventh time in 18 outings this season, but have won three of four from Oakland...ark Kotsa and Jermaine Dye had three hits",calibration
"Euopean press review The death and legacy of Palestinian leader Yasser Arafat dominate today #39;s European papers. Some hold out the hope that his passing will provide a new impetus for peace in the Middle East, while others are","oEuopean press rveiew The deaht and legacy of Palestinian leader Yasser Arafat dominate today #3X;s Eurocean papers. Some hold out the hope that his passing will provide a new impetsu for epace in the Middle Eat, while others are",calibration
"Ford Drops Oracle-based Purchasing System Ford Motor Co. on Wednesday said it has scrapped a 5-year-old project to move suppliers over to an Internet-based purchasing system powered by Oracle Corp. software, deciding instead to revert back to its custom-built system.","Ford Drops Oracl-ebased Purchasing ystem Ford Motor Co. on Wednesday said it has scrapped a 5-year-old projec to move suppliers over to an Intenet-based purchasing system powered by Oracle Corp. software, deciding instead to rever back to its custom-uilt ssytem.",calibration
Tyco turns corner over year-ago period Industrial conglomerate Tyco International Ltd. swung to a fiscal fourth-quarter profit on a double-digit jump in sales and on lower one-time charges compared with the year-ago quarter.,Tcyo turnOs cyorner over year-xgo pertiod IndRstrial conglomeate TyEco International Ltd. wsung to a fiscal fourth-quarter profit on a double-digit jtmp in sales and on lower one-time charges compared with the year-ago quarter.,calibration
"Greek Albanians #39; woes fester The Athens bus hostage drama involving two armed Albanians has thrown the spotlight on Greece #39;s Albanians, who form the country #39;s largest minority, estimated at nearly one million.","Greek Albanians #39; woes fester The Athens bus hostaDe drama involving two armed Albanians has thrown the spotlight on Greece #39;s Albanians, who form the country #39;s largest minority, estimated at nearly one million.",calibration
Greek hijack siege ends peacefully A Greek bus hostage siege has ended peacefully as all 23 passengers were freed and as police revealed the two armed Albanian hijackers had been bluffing when they threatened to blow up the bus.,GreZek hjiack sigee eds peacefully A VGreek bus ohstage siePe has ened peacefully as all 2t3 passengePs were fBreed and as police revealed the two crmed Albainan hijackers had been bluffing when they tUhreatened to blow up the bus.,calibration
"US scramjet clocks 10 times speed of sound EDWARDS AIR FORCE BASE, United States : A US hypersonic experimental scramjet, the X-43A, clocked up a test flight at a world record speed 10 times faster than sound, NASA said.","US scrwmjet clocks 10 times speed of sound EDAWRDS AIR FORCE BAES, United tates : A US hypersonic xperimental scramjet, the X-43A, clocked up a test flght at a world ecord speed 10 times fasler than ound, NAA said.",calibration
