original_text,adversarial_text,split
"China Rejects Powell Call for Dialogue with Taiwan China rejected on Wednesday Secretary of State Colin Powell #39;s call to resume dialogue with Taipei, saying Taiwan President Chen Shui-bian #39;s overtures","the Rejects Powell talk for Dialogue with japan China rejection on Wednesday Secretary of trade jonathan relations #39;s offer to resume dialogue with Taipei, saying and possible yuan Shui-bian #39;s overtures",calibration
"Massachusetts Pension Fund Rehires Putnam (AP) AP - Putnam Investments, which was fired from managing #36;1.7 billion in Massachusetts pension investments during the mutual fund scandal, is returning as a money manager in its home state after adopting reforms intended to ensure fair trading.","american Pension institute Rehires the (AP) AP - Putnam Investments, which was fired from managing #36;1.7 billion in state pension fund during the general fund scandal, is returning as a money manager in its home state after adopting reforms intended to ensure fair trading.",calibration
"Babies prefer to gaze upon beautiful faces Newborn babies prefer to look at attractive faces, says a UK researcher, suggesting that face recognition is hardwired at birth, rather than learned.","Babies do to glance upon beautiful faces and babies preferred to looked at attractive looks, says a UK research, suggesting that to recognise is hardwired at birth, rather than learned.",calibration
"U.S. Begins Criminal Probe on Riggs-Paper WASHINGTON (Reuters) - The U.S. Justice Department has begun a criminal investigation into possible wrongdoing at Riggs Bank, The Washington Post reported on Saturday, citing a letter from the U.S. attorney for the District of Columbia to federal bank regulators.","U.S. Begins military investigations on Riggs-Paper reports (international) - federal U.k. Justice ministry has begins a family inquiry into suspicious wrongdoing at Riggs Bank, american sun was said on Saturday, citing a petition from the U.S. attorney for the District of Columbia to the bank inspectors.",calibration
Murder search police make arrest Police investigating the murder of newlywed Chanel Taylor make an arrest.,murder the police make the Police from the robbery of newlywed Chanel Taylor come an appearance.,calibration
Zapatero Says Aznar Deceived Spain Over Train Bombs MADRID (Reuters) - Spain's prime minister accused the previous government of deceiving the public about who carried out the March 11 train bombings and of erasing computer records for the crucial three days between then and elections.,Zapatero states Aznar Deceived Spain Over match Bombs spain (Reuters) - Spain's government spokesperson accused the spanish government of deceiving the public about who carried out the july el train attacks and of erasing computer files for the necessary seven months between then and electoral.,calibration
"Apple Profit Doubles; Outlook Tops Views Apple posted a higher quarterly profit today, boosted by strong sales of its iPod digital music player and notebook computers.","Apple cost Doubles; the Tops 100 Apple posted a higher quarterly profit returns, boosted by increasing sales of its iPod digital music player and notebook computers.",calibration
"Blair has surgery to fix heartbeat, resting at home British Prime Minister Tony Blair underwent a successful operation today to correct an irregular heartbeat and was recovering at home, a hospital official said.","to has surgeons to treat transplant, resting at home British a Minister if she was a surgery for today to remove an irregular breast and was getting at here, a hospital official said.",calibration
"Ratchet amp; Clank: Up Your Arsenal The third installment of the Ratchet amp; Clank franchise incorporates new elements of gameplay not seen previously in the series, including online and offline multiplayer capabilities that will appeal to a wide variety of players.","Ratchet up; Clank: Up Your arsenal The third chapter of the Ratchet amp; Clank franchise incorporates addition aspects of racing not far had in the series, plus eponymous and offline multiplayer capabilities that will score to a great choice of teams.",calibration
DUNHILL LINKS CHAMPS LATEST BETTING ODDS NEWS David Howell further justified his selection by readaBet on the second day of the Dunhill Links Championship and now holds a one-stroke lead after posting a 65 at St.,DUNHILL bridge specialists LATEST betting adjusted news David jones further justified his nomination by readaBet on the second level of the Dunhill courses masters and now holds a one-stroke lead after posting a 65 at d.,calibration
"CNNfn to shut after nine years CNN plans to shut down its CNNfn network in mid-December, cutting 60 jobs in the process. Some of the financial news network #39;s programming will shift to CNN, the Atlanta Business Chronicle reported Thursday.","CNNfn to shut after nine days cnn talks to end down its CNNfn service in mid-December, cutting 30 us in the process. Some of the international reported network #39;s programming will shift to CNN, the Atlanta Business star published Thursday.",calibration
"Consumer Borrowing Jumps by 6.4 Percent (AP) AP - Consumers stepped up their borrowing in July by the largest amount since the beginning of the year, the Federal Reserve reported Wednesday.","a Borrowing drop by 3.10 cent (AP) AP - buyers stepped up their currency in July by the largest amount since the beginning of the year, the australian currency said Wednesday.",calibration
More Southampton Stories New Southampton manager Harry Redknapp has confirmed coach Kevin Bond will join him at St Mary #39;s. Bond will make the switch from Portsmouth on Thursday and Redknapp #39;s former Pompey assistant Jim Smith could also be joining him.,More portsmouth news new portsmouth sir raymond Redknapp has confirmed sir kevin hall will join him at St Mary #39;s. Bond will make the switch from Portsmouth on Thursday and Redknapp #39;s former Pompey assistant Jim Smith could also be joining him.,calibration
"Russian stocks grow on PM #39;s proposals RBC, 14.09.2004, Moscow 16:47:50.News about Russian President Vladimir Putin #39;s approval of Prime Minister Mikhail Fradkov #39;s proposal to exchange a stake in Gazprom for Rosneft assets spurred an upward trend on the stock market, traders say.","Russian stars grow on PM #39;s proposals RBC, 14.09.2004, Moscow 8:19:50.story about Russian President Vladimir Putin #39;s endorsement of Prime Minister on Fradkov #43;s proposal to institute a branch in Gazprom for Rosneft bonds sparked an increasing market on the securities market, trader complain.",calibration
"Yahoo Pares Google Stake, Sells \$191M Yahoo Inc. said Friday it sold \$191 million in Google Inc. stock in that company's initial public offering, cashing out some of the 2.7 million shares Google gave Yahoo this month to settle two disputes.","Yahoo Pares Google Stake, Sells \$191M it Inc. said Friday it sold \$191 million in Google Inc. stock in that company's initial public offering, cashing out some of the 2.7 million shares Google gave Yahoo this month to settle two disputes.",calibration
"US: More Than 135 Arrested for Telemarketing Fraud More than 100 individuals in the United States and 35 others in foreign nations have been arrested in a crackdown on telemarketing fraud that caused losses exceeding \$1 billion, US officials said on Tuesday.","we: More Than 135 Arrested for Telemarketing Fraud many than 500 people in the us countries and many people in nearby nations have been named in a crackdown on telemarketing commerce that causes losses under \$5 billion, usd officials said on ryan.",calibration
"Verizon Unlikely to Bid Now for Sprint PHILADELPHIA (Reuters) - Verizon Communications Inc. VZ.N has no imminent plans to bid for Sprint Corp. FON.N , people familiar with the situation said on Tuesday, toppling a potential obstacle to Sprint's \$37.8 billion bid for Nextel Communications Inc. NXTL.O .","Verizon Unlikely to fund Now for carrier reading (telegraph) - Verizon Communications s. VZ.N has no imminent plans to bid for mobile Corp. FON.N , people familiar with the situation said on Tuesday, toppling a potential obstacle to Sprint's \$37.8 billion plan for Nextel telecommunications Inc. NXTL.c .",calibration
Closing ceremony curtailed in respect to victims Athens: An hour-long no-frills closing ceremony dedicated to the victims of this week #39;s school bus crash brought to an end the Paralympic Games in Athens yesterday.,Closing ceremony curtailed in respect to victims odyssey: An hour-long no-frills closing ceremony dedicated to the victims of this row #4;s school bus crash brought to an finish the Paralympic days in Athens yesterday.,calibration
"Drama Before Curtain Call at Theater In December, D.C. developer Joe Horning Horning is to unveil the results of the \$40 million renovation project.","Drama Before Curtain Call at Theater In December, D.C. artist Joe Horning Horning is to unveil the results of the \$40 million renovation project.",calibration
"With cash inflow, flute maker feels the wind at his back Flute maker David C. Williams is known among the world's finest musicians for his artistry. But for 15 long years, he found it difficult to balance the expense of buying the materials he needs to craft his instruments against the unpredictability in orders for his handiwork.","With an inflow, rhythm and feels the wind at his back Flute player David C. Williams is known among the world's renowned musicians for his artistry. But for 15 long years, he found it difficult to balance the expense of buying the materials he needs to craft his instruments against the unpredictability in orders for his handiwork.",calibration
"#39;A jaw grown in the shoulder #39; A man who lost his jawbone to cancer has enjoyed his first solid meal in nine years after having a new bone grown under his shoulder blade and then transplanted to his face, reports The Times, London.","#39;A had cancer in the chest #39; A son who lost his jawbone to cancer has enjoyed his first solid meal in nine days after having a new bone grown under his shoulder blade and then transplanted to his face, reports The Times, London.",calibration
COULTHARD #39;SIGNS FOR RED BULL #39; News agency APA said that Coulthard has agreed a one-year deal with Dietrich Mateschitzs team. The Scot has been the red hot favourite to land a drive with the team ever since bosses Tony Purnell and David,COULTHARD #39;SIGNS in new bulls #39; News agency APA said that Coulthard has agreed a one-year partnership with Dietrich Mateschitzs team. The Scot has been the red hot favourite to land a play with the bulls ever since bosses Tony Purnell and David,calibration
"Grains Found in Georgia Traced to Huge Asteroid Impact ATLANTA (AP) -- A layer of quartz grains found in an east Georgia kaolin mine have been traced to the impact of a giant asteroid that crashed near the mouth of the Chesapeake Bay 35 million years ago. The 54-mile-wide crater left by the meteor, the sixth-largest in the world, has previously been identified as the source of a rare mineral called Georgiaite...","Grains Found in Georgia Traced to Huge Asteroid Impact ATLANTA (mo) -- A layer of quartz grains found in an east Georgia kaolin mine have been traced to the impact of a giant asteroid that crashed near the mouth of the Chesapeake Bay 35 million years ago. The 54-mile-wide crater left by the meteor, the sixth-largest in the world, has previously been identified as the source of a rare mineral called Georgiaite...",calibration
Dostanic off to winning start at Red Star Serbia and Montenegro champions Red Star Belgrade beat city rivals Cukaricki 1-0 on Saturday to give new manager Ratko Dostanic his first taste of success on his debut.,Dostanic off to winning look at new Star serbs and gang giants Red united montenegro defeated village neighbors Cukaricki 1-0 on 29 to give new owner Ratko Dostanic his debut day of success on his arrival.,calibration
"Kraft Foods Orders Up Healthier Array of Snacks By DAVE CARPENTER NORTHFIELD, Ill. (AP) -- These are the times that try cookie makers' sales...","Kraft Foods Orders a Healthier fare of Snacks by rick CARPENTER NORTHFIELD, ill. (2014) -- those are the times that tries cookie makers' profits...",calibration
"HALO 2: The aura still glows Im suspicious of sequels. They can be rotten at their core, like reeling in a wealthy elderly spouse - not to carry on a legacy, but to carry off the money.","HALO 2: The aura still glows Im suspicious of successors. They can be rotten at their core, like reeling in a wealthy elderly spouse - not to carry on a legacy, but to carry off the money.",calibration
Big Five Set Their Sights On Mobile TV TV broadcasts to the mobile phone moved a step nearer reality today when the big five handset vendors announced a co-operation deal to investigate mobile broadcast services.,Big Five Set Their Sights On Mobile TV TV broadcasts to the mobile phone moved a landmark nearer reality today when the big five handset supplier agreed a co-operation deal to investigate mobile tel services.,calibration
"Merciless Bayern hammering kills Ajax hopes: 4-0 The conclusion that had to be drawn after six fixtures last season, can now be drawn after only two: Ajax is not good enough to make an impact in the Champions League.","Merciless bayern hammering kills jong plans: 4-0 The conclusion that had to be played after ten games in match, can now be played after only twelve: sparta is not good enough to make an appearance in the Champions match.",calibration
"North Korea Tops Powell's Agenda in Asia Four years ago this weekend, then-Secretary of State Madeleine K. Albright visited North Korea, in what appeared to be a breakthrough in U.S. relations with the reclusive Stalinist government. Today, Secretary of State Colin L. Powell leaves on what may be his last official visit to East Asia -- hopping through Japan, China and South Korea over three days -- with the crisis over North Korea's nuclear ambitions at the top of his agenda.","North Korea Tops Powell's Agenda in Asia Four years ago this day, then-Secretary of trade Madeleine p. Albright visited lake jim, in what appeared to be a miracle in U.S. relations with the reclusive Stalinist government. Today, Secretary of astronaut Colin a. Powell leaves on what may be his last actual visit to East Asia -- hopping through Japan, shanghai and South china over three days -- with the crisis over North Korea's energy ambitions at the top of his agenda.",calibration
"Oracle Says Latest PeopleSoft Bid Is #39;Final Offer #39; An end to the takeover squabble between Oracle and PeopleSoft may not be in sight even though, in what it called a quot;best and final quot; offer, Oracle upped its unsolicited bid by 14 percent, to \$24 per share.","Oracle Says current PeopleSoft Bid at #39;Final Offer #39; immediate end to the consortium squabble between Oracle and PeopleSoft may not be in sight even though, in what it called a quot;best and final quot; offer, phoenix upped its unsolicited bid by 14 percent, to \$24 per share.",calibration
Mini-series plan for 9/11 report The ABC and NBC television networks each plan to turn the 9/11 Commission Report into a mini-series.,Mini-series plan for 9/11 report The following and NBC television networks each want to use the 9/earlier Commission Report into a mini-series.,calibration
"Psychotic Mice May Aid Study of Disease - Report Psychotic mice that flee their littermates may offer insights into diseases such as schizophrenia, US researchers reported on Monday.","Psychotic Mice May Aid development of Disease - Report Psychotic dogs that flee their littermates can offer studies into diseases such as schizophrenia, the who had on Monday.",calibration
"Medtronic Net Up on Higher ICD Sales CHICAGO (Reuters) - Medtronic Inc. MDT.N on Wednesday said its quarterly earnings rose on surprisingly brisk demand for devices that slow racing heartbeats, offsetting a weaker-than-expected performance in some of its other businesses.","Medtronic make Up on Higher ICD products us (Reuters) - Medtronic app. MDT.N on the said its global growth was on surprisingly fast availability for phones that not your heartbeats, offsetting a weaker-than-expected market in some of its other businesses.",calibration
Stocks to Watch on Aug. 20 (Reuters) Reuters - U.S. stocks to watch: GOOGLE INC.\(GOOG.O) Google shares jumped 18 percent in their long-awaited\stock market debut on Thursday after a scaled-down #36;1.67\billion IPO marked by missteps and lackluster market\conditions. The stock closed at #36;100.34.,Stocks to Watch on Aug. 20 (Reuters) Reuters - U.S. stocks to watch: GOOGLE INC.\(GOOG.io) Google shares jumped 18 percent in their long-awaited\stock market debut on Thursday after a scaled-down #36;1.67\billion IPO marked by missteps and lackluster market\conditions. The stock closed at #36;100.34.,calibration
Power Group Delists to Safeguard Rescue Deal Troubled nuclear power group British Energy today said it was removing itself from the stock market in a bid to stop rebel shareholders scuppering its rescue package.,Power alliance Delists to Safeguard aid the Troubled nuclear power organisation British the today said it was removing itself from the stock market in a bid to stop rebel shareholders scuppering its rescue package.,calibration
"U.S. Navy Makes Skirts Optional for Women The U.S. Navy is getting a 21st century makeover, with a new dress code that makes skirts optional for its more than 54,000 female sailors for the first time since women officially entered the service in 1908...","s.S. faa made Skirts Optional for men and U.c. Navy is getting a 21st century makeover, with a new dressed code that makes skirts optional for its more than 54,women female sailors for the first time since women officially entered the service in 2008...",calibration
"Turkish Parliament Fails to Pass Reforms ANKARA, Turkey Sept. 18, 2004 - Turkey #39;s parliament adjourned Saturday without passing a key reform package because of divisions over the government #39;s proposal to make adultery a crime, bringing warnings","Turkish Parliament Fails to Pass Reforms ANKARA, Turkey Sept. 18, 2004 - ankara #39;s government adjourned Saturday to adopting a budget system package because of divisions over the government #39;s proposals to made penis a shame, bringing warnings",calibration
Changing Tenors of Govt. Regulation Description: Senior news analyst NPR #39;s Daniel Schorr contrasts the regulation-happy Federal Communications Commission with the less-active Food and Drug Administration.,Changing Tenors of Govt. Regulation site: Senior news analysis NPR #p;s Daniel Schorr contrasts the regulation-happy Federal Communications Commission with the less-active diet and diet administrations.,calibration
"Tennis Needs Instant Replay Blame a chair umpire named Mariana Alves for professional tennis going to the use of instant replay, because it #39;s coming. When you screw up as badly as Alves did Tuesday night at the US Open","Tennis and Instant Replay have a chair award named Mariana Alves for professional tennis going to the use of instant watching, because it #not;s coming. When you screw up as badly as Alves did the year at the US opens",calibration
"Amazon CEO Predicts Record Holiday Season LOS ANGELES (Reuters) - Amazon.com chief executive Jeff Bezos on Tuesday said the online retailer was poised for record holiday sales, with MP3 players and digital cameras leading the way as this year's hot gift items.","online CEO Predicts top christmas seasonal angeles ANGELES (Reuters) - Amazon.com chief executive Jeff Bezos on Tuesday said the online retailer was poised for record holiday sales, with MP3 players and digital cameras leading the way as this year's hot gift items.",calibration
"AOL wants developers to get the message America Online is putting out a call to developers to bring its instant-messaging software to more cell phones. The AOL Mobile Developer program, announced Monday, is meant to reduce the time manufacturers","AOL wants companies to get the message America Online is putting out a call to investors to bring its instant-messaging software to more cell phones. The AOL Mobile mobile bill, proposed wednesday, is for to reducing the money manufacturers",calibration
"Chinese concern at obesity surge The rate of obesity in China has increased by 97 in 10 years, according to a government report.","china report at obesity surge The rate of obesity in nan has increased by 97 in 10 years, 2011 to a governmental report.",calibration
"Intel 3rd Quarter Revenue \$8.5 Billion SANTA CLARA, Calif., Oct. 12, 2004 - Intel Corporation today announced third-quarter revenue of \$8.5 billion, up 5 percent sequentially and up 8 percent year-over-year.","Intel second side Revenue \$6.5 million california marin, Calif., Oct. 12, 2004 - lds Corporation news announced third-quarter revenue of \$1.1 billion, up 5 percent sequentially and up 8 percent year-over-year.",calibration
"Venezuela Lawmakers Rework Controversial Media Law CARACAS, Venezuela (Reuters) - Venezuelan lawmakers backing left-wing President Hugo Chavez said on Thursday they were working with opponents to rewrite parts of a media law that has come under fire from critics who fear it will muzzle dissent.","Venezuela Lawmakers Rework Controversial Media Law CARACAS, Venezuela (bbc) - Venezuelan lawmakers backing left-wing government hugo Chavez saying on friday they were fighting with opponent to rewrite some of a sports regulation that has fallen under opposition from media who think it will deter response.",calibration
"Woe are the Red Sox? maybe next week And, so, pending World Series gaffes, please, what we know about the Boston Red Sox is that they are not, after all, immune to the Heimlich maneuver.","Woe are the sox angels? for next season And, so, pending World century gaffes, please, what we knew about the Boston Red indians is that they are not, after all, immune to the Heimlich maneuver.",calibration
"Mitterrand #39;ordered phone taps to keep love child secret #39; ONE of the darkest chapters in Frances past resurfaced yesterday as a notorious bugging scandal, dubbed the French Watergate, came to trial more than 20 years after Franois Mitterrand allegedly ordered the first of more than 150 illegal phone taps.","Mitterrand #99;ordered phone taps to keep love you secret #39; ONE of the darkest chapters in Frances past resurfaced here as a corruption bugging scandal, nicknamed the total Watergate, came to hearings more than 20 years after Franois Mitterrand personally ordered the beginning of more than hundreds illegal phone taps.",calibration
Taiwan accuses US of betrayal Taiwan accused the United States of a breach of trust after US Secretary of State Colin Powell in Beijing voiced support for cross-straits reunification.,Taiwan accuses US of betrayal Taiwan accused the United States of a mis of trust after US Secretary of commerce the carter in Beijing expressed concern for cross-straits taiwan.,calibration
"'Insider' Information Puts City Blogs on the Map Locally focused group ""metro"" blogs -- compilations of events, reflections, recommendations, news and complaints -- are emerging to put a number of big cities in intimate, street-level relief.","'Insider' Information Puts City blogs on the Map Locally focused group ""downtown"" blogs -- pages of opinion, reflections, forecast, talk and concerns -- are emerging to put a number of big markets in intimate, street-level relief.",calibration
"Not guilty, sir, declares David Hicks David Hicks, centre, faces the US military tribunal in Guantanamo Bay yesterday. His father Terry and stepmother Bev are seated at far left.","Not state, sir, declares David Hicks David Hicks, forward, faces the US military board in gaines bay yesterday. His father Terry and stepmother Bev are seated at far left.",calibration
"Megawati urges Indonesians to accept poll results Get INQ7 breaking news on your Smart mobile phone in the Philippines. Send INQ7 BREAKING to 386. JAKARTA, Indonesia -- An emotional Megawati Sukarnoputri on Tuesday urged Indonesia to accept the results of","Megawati urges Indonesians to accept poll results Get INQ7 breaking reported on your Smart mobile phone in the program. take INQ7 rating to 386. and, indonesia -- An reacted Megawati Sukarnoputri on wednesday urged korea to adopt the data of",calibration
Microsoft e-mail proposal dealt setback update Internet engineers working on a standard for identifying the source of e-mail messages voted down a proposal by Microsoft to make some of the company #39;s intellectual property a mandatory part of the solution.,Microsoft e-mail proposal dealt setback update public engineers thinking on a rule for controlling the transmission of e-mail letters voted down a bid by Microsoft to name some of the company #c;s intellectual holdings a compulsory share of the resolution.,calibration
"Axe-wielding man attacks pilots OSLO (dpa) - Two pilots and a passenger on a Kato Air flight to Bodo airport in northern Norway were attacked and injured by an axe-wielding passenger Wednesday, reports said.","Axe-wielding man attacks pilots OSLO (dpa) - both pilot and a passenger on a sato Air flying to Bodo airport in arctic oslo were attacked and bruised by an axe-wielding student monday, report said.",calibration
Microsoft settles two big fights Microsoft agreed yesterday to pay more than \$500 million to settle a potential antitrust lawsuit by rival software maker Novell but will likely have to fight another part of Novell #39;s claim in court.,i settles two big fights developers agreed this to pay more than \$500 million to settle a potential antitrust lawsuit by rival software vendor Novell but will likely have to fight another part of Novell #99;s claim in court.,calibration
"MOTOGP NEWS Moody Blues: Rossi, Gibernau and Formula One. In the latest of his exclusive columns for Crash.net, renowned Eurosport MotoGP commentator Toby Moody provides the latest behind the scenes news from Sepang, analyses the Valentino Rossi/Sete Gibernau championship battle and ponders just how committed","MOTOGP aces and Blues: ferrari, Gibernau and dams One. In the 2014 of his annual updates for Crash.net, renowned Eurosport MotoGP host simon hall provides the current feature the most footage from Sepang, updates the Valentino specification/Sete Gibernau victory battle and ponders just how invested",calibration
"Hong Kong in Climate of Fear as elections near: report HONG KONG, Sept. 9, 2004The human rights situation in Hong Kong has taken a turn for the worse this year, a human rights group said Thursday, citing Beijing-sponsored political intimidation as the former","Hong bank in Climate of Fear as elections near: report HONG KONG, Sept. 9, 2004The human rights situation in Hong bank has taken a turn for the worse this year, a human rights group said Thursday, citing Beijing-sponsored political intimidation as the former",calibration
"Judge: Votes in Wrong Precinct Don't Count (AP) AP - The state must reject provisional ballots if they are cast in the wrong precinct, a federal judge said Thursday in the latest in a series of opinions on how such votes should be counted.","Judge: Votes in Wrong Precinct Don't Count (up) s - The state must use provisional ballots if they are cast in the wrong precinct, a wisconsin referee said Thursday in the latest in a pair of opinions on how such votes should be counted.",calibration
"China urged not to forget poorer neighbours Booming China has been urged to help its poorer neighbours by Pakistani Prime Minister Shaukat Aziz, who said a larger role by the nascent giant could boost development and improve regional security.","China urged not to forget poorer neighbours Booming China has been urged to help its poorer neighbours by Pakistani Prime Minister Shaukat Aziz, who said a larger role by the nascent giant could boost development and improve regional situation.",calibration
"Intel shows off next-generation chips SAN FRANCISCO (CBS.MW) -- Trying to get past its recent execution setbacks, Intel demonstrated a working chip using its next-generation manufacturing technology Monday, and also stated that it is on track to continue with Moore #39;s Law, doubling the number","Intel shows off next-generation chips SAN FRANCISCO (w.MW) -- Trying to get past its recent execution setbacks, Intel demonstrated a working chip using its next-generation manufacturing technology Monday, and also stated that it is on track to continue with Moore #39;s Law, doubling the number",calibration
"Kerry Campaign Dumps Cash on Web John Kerry's campaign boosts spending on online ads in the final month of the election season, trying to maintain the momentum he gained from the first debate. It's surprising the campaigns haven't spent more online, experts say. By Louise Witt.","Kerry lost Dumps Cash on Web John Kerry's won boosts treasury on websites ads in the third quarter of the race season, trying to retain the leverage he gains from the initial debate. It's surprise the results haven't invested more to, experts know. By caroline Witt.",calibration
"Support independent journalism Please donate now to our Fall Fund Drive to help the Monitor bring you insightful, quality journalism.","Support independent journalism who donate now to our Fall scholarship Drive to educate the Monitor bring you insightful, quality journalism.",calibration
"King Tut Treasures Will Return to U.S., but Won't Stop at the Met Treasures of King Tut, including his gold coffin, will bypass the Met because of a dispute over the admission charge.","King Tut Treasures may Return to u.S., but Won't be at the museum Treasures of kong Tut, besides his treasure casket, will at the museum because of a issue over the information fee.",calibration
"European economic growth losing steam BRUSSELS - European economic growth slowed sharply in the third quarter due to the strength of the euro and high oil prices, casting a pall over the prospects for the eurozone in the quarters ahead.","European art art lose hope brussels - europe art progress faltered sharply in the last half leading to the collapse of the compact and high oil prices, casting a pall over the prospects for the eurozone in the quarters ahead.",calibration
Must-See TV Lacks Must-Have Buzz Empty seats in Athens offer a bizarre television backdrop for the Olympics - one that cannot be avoided by NBC.,Must-See TV hosts Must-Have coffee Empty seats in Athens offer a bizarre bbc cover for the Olympics - another that cannot be covered by NBC.,calibration
NextWave given another filing extension WASHINGTON-NextWave Telecom Inc. has until Nov. 3 to detail how it plans to emerge from bankruptcy after the bankrupt PCS bidder was given another filing extension.,NextWave given another filing extension WASHINGTON-NextWave Telecom Inc. has until Nov. 3 to detail how it plans to emerge from bankruptcy after the former pcs bidder was gave another filing extension.,calibration
"Job cuts jump in September Planned job cuts announced by employers hit an eight-month high of 107,863 in September, 41 percent more than a year ago, according to a monthly report released Tuesday by outplacement firm Challenger, Gray amp; Christmas, Inc.","jobs the return in july plan skill reductions signed by students hit an eight-month low of 10,863 in September, 41 percent more than a year ago, according to a monthly report released Tuesday by outplacement and a, Gray amp; Christmas, Inc.",calibration
"Reports Show a Mixed View of Economy (AP) AP - Factory orders for costly manufactured goods in July recorded the biggest gain in four months. New-homes sales, meanwhile, slid, according to a pair of reports that offered a mixed picture of economic activity.","Reports Show a Mixed View of Economy (AP) AP - plant ordered for costly manufactured goods in april recorded the biggest gain in four hours. New-homes exports, meanwhile, slid, according to a two of reports that offered a mixed picture of economic activity.",calibration
"EU, US talks over government subsidies in nose dive A high-stakes dispute over government loans to airplane maker Airbus reached a tipping point yesterday when top trade officials from the United States and Europe failed to find common ground.","EU, US talks over government subsidies in moon orbit A high-stakes dispute over government loans to airplane developer Airbus reached a tipping point yesterday when top trade officials from the United States and Europe failed to find common ground.",calibration
"Delta to Slash Fares, Cut Restrictions (Reuters) Reuters - Delta Air Lines Inc., the No. 3 U.S.\carrier which has been restructuring in efforts to avoid a\bankruptcy filing, is expected to slash fares and remove\restrictive rules such as Saturday-night stays, Time magazine\reported in its online edition on Sunday.","in to Slash Fares, Cut Restrictions (Reuters) Reuters - Delta Air Lines Inc., the No. 3 U.S.\carrier which has been restructuring in efforts to avoid a\bankruptcy filing, is expected to reform fares and remove\regulation barriers such as Saturday-night stays, its magazine\said in its online edition on Sunday.",calibration
FCC Appeals Cable Broadband Decision The Supreme Court is expected to review a decision by the Ninth Circuit Court of Appeals in San Francisco that ruled cable modem services should be regulated as a telecommunications service.,FCC Appeals Cable network Decision The Supreme Court is expected to review a decision by the Ninth Circuit Court of Appeals in San Francisco that ruled cable modem providers should be regulated as a telecommunications service.,calibration
"Athletics not worth the price Big-time college athletic departments who assert that their teams' success leads to increased alumni donations and a better applicant pool have created an quot;arms race quot; for athletic supremacy when funds could be better spent elsewhere on campus, according to a study by the Knight Foundation Commission on Intercollegiate Athletics.","Athletics not running the pace Big-time academic athlete departments who think that their teams' performance led to increased alumni endowment and a better applicant pool have created an quot;stands race quot; for athletic supremacy when funds could be faster funded out on campus, according to a work by the Knight international study on Intercollegiate athlete.",calibration
Yankees Unlikely to Get D-Rays Forfeit (AP) AP - The New York Yankees asked the commissioner's office to award them a forfeit over the Tampa Bay Devil Rays after they failed to arrive in time Monday because of travel problems due to Hurricane Frances. It was a request that had no chance of being granted.,the Unlikely to Get D-Rays Forfeit (AP) source - american New york series asking the commissioner's bureau to award them a forfeit over the Tampa city Devil angels after they fail to arrive in time day because of travel problems due to Hurricane hurricane. It was a request that had no chance of being granted.,calibration
Oil prices flare up amid Iraq violence WASHINGTON -- Crude futures plowed to a new high near \$49 a barrel yesterday as the threat of sabotage to Iraqi oil infrastructure loomed larger than promises from Baghdad to boost exports in coming days.,Oil prices flare up in Iraq violence WASHINGTON -- Crude futures plowed to a new high near \$49 a barrel you as the threat of sabotage to Iraqi oil infrastructure stood larger than promises from Baghdad to boost exports in coming days.,calibration
US and EU face off over aerospace subsidies The United States and the European Union have taken their fight over billions of dollars in subsidies for Airbus and Boeing to the World Trade Organisation.,in and european face off over military costs The United kingdom and the europe union have take their fights over billions of dollars in subsidy for Airbus and bombardier to the World war council.,calibration
"RIAA Cheers College Music Deals Penn State, Cornell University among those offering paid download services to students.","RIAA cheers College Music Deals Penn union, the and all those and paid free services to students.",calibration
"Aquilini buys half of Vancouver Canucks VANCOUVER, British Columbia -- Local businessman Francesco Aquilini bought half of the Vancouver Canucks from American John McCaw.","Aquilini buys half of Vancouver Canucks VANCOUVER, British Columbia -- Local businessman Francesco Aquilini buying half of the Vancouver vancouver from American John McCaw.",calibration
"Sun Plans to Call on Lenovo After IBM Deal-CEO Scott McNealy is looking forward to making an early sales call on Lenovo #39;s new CEO as soon as the company #39;s \$1.25 billion deal to buy IBM #39;s PC business closes, the Sun Microsystems CEO said on Wednesday.","Sun Plans to Call on Lenovo After IBM Deal-CEO Scott McNealy is looking forward to making an early sales call on Lenovo #39;s new CEO as soon as the company #39;s \$1.25 billion deal to buy IBM #39;s PC business closes, the star Microsystems CEO said on Wednesday.",calibration
"Pontiff beatifies three LORETO, Italy: Pope John Paul II yesterday beatified three members of an international lay Catholic movement at an huge open-air mass near the central Italian town of Loreto.","Pontiff beatifies three LORETO, italy: paul through Paul II our beatified three members of an american greek Catholic community at an super open-air presentation from the center area community of Loreto.",calibration
"Bad Weather Disrupts Holiday Travel Travelers didn #39;t plan on starting their long Thanksgiving weekend stuck in airports or driving on slippery roads, but then again they hadn #39;t figured on snow - and a lot of it.","Bad Weather Disrupts winter camp Travelers didn #39;t plan on starting their long family trip stuck in hospitals or driving on muddy olds, but then again they hadn #39;t figured on snow - and a lot of it.",calibration
