original_text,adversarial_text,split
Violence Flares in Boston After Red Sox Win BOSTON (Reuters) - Scattered violence broke out on Thursday after thousands of Boston Red Sox fans converged on Fenway Park to celebrate their baseball club's historic win over the New York Yankees that puts them in the World Series.,Violence Flares in america as y al over america (bbc) - widespread rage spreads out on the after thousands of Boston Red Sox fan converged on Fenway Park to celebrate their baseball club's iconic game over the yankee to yankee that lands them in the world Series.,calibration
Hollywood to grab stardust for Nasa PASADENA (California) - Hollywood stunt pilots and Nasa scientists are teaming up to snatch a capsule full of stardust as it parachutes back to Earth next month.,of to kidnap stardust for the PASADENA (California) - Hollywood extra pilot and the pilots are team up to snatch a capsule empty of stardust as it parachutes on to land a month.,calibration
"Utah #39;s euphoria might not last long The fiesta hadn #39;t even begun, and already people were asking Urban Meyer, the life of the party, if it was over. That, as we #39;ve come to learn, is the price of success in college football these days.","chapter #40;s euphoria might not hold long The fiesta hadn #39;t even begun, and soon people were asking Urban nathan, the leader of the party, if it was over. these, as we #99;ve grown to learn, is the prices of opportunity in university ball these days.",calibration
High Court Won't Hear Music Sharing Case (AP) AP - The Supreme Court on Tuesday sidestepped a dispute over whether Internet providers can be forced to identify subscribers illegally swapping music and movies online.,High Court Won't Hear Music more Case (AP) AP - The Supreme Court on Tuesday sidestepped a dispute over whether access providers can be forced to identify subscribers illegally swapping music and movies online.,calibration
"Palestinians Cheer 'Superstar' Contestant (AP) AP - Worn down by four years of bloody conflict with Israel, Palestinians found a welcome diversion Sunday: watching Ammar Hassan, one of their own, compete for the title of best singer in the Arab world.","jewish Cheer 'Superstar' Contestant (AP) AP - Worn down by four years of bloody conflict with Israel, Palestinians found a welcome diversion saturday: watching Ammar hassan, of of their own, compete for the championship of best superstar in the Arab league.",calibration
Seven Network Shares Slide as Ad-Revenue Growth Lags Industry Seven Network Ltd. shares had their biggest drop in four months after the broadcaster posted TV advertising growth that lagged the industry and on concern it won #39;t keep viewers attracted by its Olympic Games coverage.,Seven Network Shares Slide as Ad-Revenue Growth Lags Industry Seven Network Ltd. shares had their biggest drop in four months after the broadcaster posted TV advertising growth that lagged the industry and on concern it won #39;t keep viewers attracted by its athletes Games coverage.,calibration
"Eagles ink Brown to six year deal PHILADELPHIA (Ticker) - The Philadelphia Eagles showed their confidence in Sheldon Brown on Thursday, signing the cornerback to a six-year contract extension.","the ink smith to six year deal pennsylvania (Ticker) - The eagles Eagles showed their investment in chip smith on friday, trading the qb to a six-year future e.",calibration
"Ex-FleetCenter chief hits revival of Garden name Resurrecting Boston Garden as a new name for the FleetCenter would be an empty gesture in sentimentality, the former chairman of the FleetCenter said yesterday.","Ex-FleetCenter chief nicholas use of plant name Resurrecting harvard gardens as a different moniker for the FleetCenter might be an express gesture in sentimentality, the senior chairman of the FleetCenter commented live.",calibration
"Yahoo to Release Desktop Search Tool The competition between two leading Internet search engines is heating up anew as Yahoo Inc. plans to announce today that it soon will offer a free, high-speed way to search for information","a to market luxury Search Tool The competition between two leading Internet search engines is heating up anew as forbes Inc. plans to announce today that it soon will offer a free, high-speed way to search for information",calibration
"3-Point Shopping For a Computer Buying a computer should be easy -- almost anything sold today should competently handle most home-computing chores. But it's not, since so many companies market essentially the same machine.","3-Point Shopping For a Computer Buying a computer should be easy -- almost anything sold today should competently handle most home-computing chores. But it's not, knowing so majority companies make essentially the same computer.",calibration
"PeopleSoft sees the departure of another exec Within two weeks of the firing of chief executive officer Craig Conway, business applications supplier PeopleSoft has seen the departure of another top executive, Ram Gupta, senior vice-president of products and technology.","PeopleSoft sees the departure of another exec Within two weeks of the firing of chief executive was Craig Conway, business devices supplier PeopleSoft has seen the departure of another top shareholder, Ram Gupta, senior vice-president of products and technology.",calibration
"Graham Says U.S. Shielded Saudis from Sept 11 Links (Reuters) Reuters - U.S. Sen. Bob Graham, intelligence\committee chairman in the run-up to the Iraq war, said on\Sunday the Bush administration had ""taken every step"" to shield\Saudi Arabia from links to the Sept. 11 attacks.","and believes U.S. blocked Saudis from Sept 11 Links (Reuters) Reuters - U.S. Sen. Bob Graham, financial\subcommittee chairman in the run-up to the saudi war, said on\Sunday the Bush administration had ""taken every step"" to shield\Saudi Arabia from ties to the Sept. oil attacks.",calibration
"Microsoft signals cut prices to combat Linux rivals Microsoft has admitted that growing pressure from open-source operating system, Linux, is eating into the companys profits and will hit revenues hard over the next fiscal year.","Microsoft signals cut retailers to fight valve rivals Microsoft has admitted that growing pressure from open-source operating system, Linux, is eating into the companys profits and will hit revenues hard over the next fiscal year.",calibration
"Microsoft to hire more staff at Indian facility Microsoft will hire hundreds of new staff for its operations in Hyderabad, south India over the next 12 months. The company #39;s chief executive officer, Steve Ballmer said the hiring of more staff for its software","microsoft to hire more staff at Indian facility windows will hire hundreds of new staff for its operations in Hyderabad, south India over the next 12 months. The company #39;s chief executive officer, Steve Ballmer said the hiring of more staff for its software",calibration
"Mailbag: Readers right? You be the judg First, thanks to all those Bengals fans who wrote to complain about the dig on their team #39;s uniforms. Yeah, this time of year I like pumpkin pie and sweet potatoes, too, but not when I have to wear them on Sundays.","Mailbag: Readers choice? You be the judg First, thanks to all those reds fans who writes to complain about the curse on their red #w;s helmets. hey, this decade of century i dislike pumpkin toast and soft eggs, too, but not when women have to wearing them on men.",calibration
"First Guantanamo detainees to face trial GUANTANAMO BAY US NAVAL BASE, CUBA - The alleged driver and bodyguard of al-Qaeda leader Osama bin Laden is among four men due to face military court proceedings on Tuesday morning, as the Unites States begins trying some of the suspected terrorists it is","First Guantanamo guantanamo to face in GUANTANAMO BAY US maritime stadium, bahamas - The alleged driver and secretary of al-Qaeda leader Osama bin Laden is among the us due to face federal court proceedings on saturday afternoon, as the Unites States begins trying some of the supposed criminals it is",calibration
"FCC Splits on US Broadband Rollout Success Despite being ranked eleventh in the world in broadband penetration, the United States is rolling out high-speed services on a quot;reasonable and timely basis to all Americans, quot; according to a new report narrowly approved today by the Federal Communications","FCC Splits on US cable Rollout Success Despite being ranked eleventh in the world in broadband penetration, the United States is rolling out high-speed services on a quot;reasonable and timely basis to all Americans, quot; according to a new report narrowly approved today by the Federal Communications",calibration
The Bush team's stealthy assault on tax policy You have to say this for President Bush and his advisers: They are not a timid bunch.,The Bush team's stealthy assault on government policy You have to say this for President Bush and his advisers: They are not a timid bunch.,calibration
"U.S. Stocks Extend Post-Election Rally NEW YORK (Reuters) - U.S. stocks extended their post-election rally for a third session on Friday, with the Dow striking a four-month high after a government report showed strong jobs growth last month, boosting hopes that the economic recovery is taking hold.","U.S. sources Extend Post-Election petition northern world (Reuters) - U.S. stocks extended their post-election campaign for a further inquiry on Friday, with the commission striking a four-month high after a military report had good to progress previous month, boosting hopes that the international reconstruction is to hold.",calibration
"Republicans Open Convention, Plan 9/11 Tribute (Reuters) Reuters - Republicans opened their national\convention on Monday to nominate President Bush for a second\term with plans for four days of tributes to his wartime\leadership and his response to the Sept. 11, 2001, attacks.","s Open ballot, Plan 9/11 legacy (Reuters) telegraph - republican opened their national\conference on yesterday to select President Bush for a future\term with plans for june days of tributes to his and\executive and his response to the Sept. 11, 2001, events.",calibration
"Nissan suspends plants due to steel shortage Nissan Motor Co. Ltd., Japans second-biggest auto maker, said on Thursday it would suspend operations at three of its four domestic plants for five days each this month and next due to a shortage of steel.","the suspends reactors due to steel shortage Nissan Motor Co. Ltd., Japans second-biggest auto maker, said on Thursday it had resume operations at all of its city the reactors for 15 hours each this monday and eventually up to a shortages of concrete.",calibration
Biotech in stem cell giveaway A MELBOURNE biotech company will offer scientists unconditional access to a new embryonic stem-cell line in an effort to speed up lifesaving medical research.,Biotech in stem cell giveaway A MELBOURNE biotech company will offer scientists unconditional rights to a new embryonic stem-cell line in an effort to speed up lifesaving medical researcher.,calibration
"Google IPO Imminent In a sign that Google #39;s initial public offering is imminent, the company has asked federal regulators to give final approval to the paperwork required for its stock sale.","the IPO Imminent In a sign that youtube #online;s initial public offering is imminent, the company has asked federal regulators to give final approval to the paperwork required for its business sale.",calibration
"Lexmark Issues Recall for 40,000 Printers The US Consumer Product Safety Commission, in cooperation with Lexmark, today recalled nearly 40,000 laser printers. According to a company statement, these printers can short-circuit, posing an electrical shock hazard to consumers.","Lexmark Issues Recall for 25,many mills The US Consumer Product Safety Commission, in along with Lexmark, today recalled nearly 20,million computer printers. a to a company warning, these mills can short-circuit, and an edison shock risks to people.",calibration
"Oracle's Earnings Top Expectations by Penny Business software maker Oracle Corp.'s quarterly earnings exceeded analyst expectations, despite sluggish sales in a product line that the company hopes to bolster by completing a long-sought takeover of rival PeopleSoft Inc. -AP","Oracle's Earnings Top expected by Penny enterprise software maker ibm Corp.'s quarterly earnings top bank forecast, despite sluggish selling in a the line that the group hopes to bolster by completing a long-sought takeover of rival PeopleSoft s. -award",calibration
Shape-shifting robot shows off its moves Plus: eBay outlines policy on racist language. News.com Extra,Shape-shifting thing and off its moves Plus: eBay outlines policy on chinese capital. and.site Extra,calibration
"Federal judge rejects tax shelter used by Nobel winners NEW HAVEN, CONN. - A partnership that includes Nobel Prize-winning economists is not eligible for \$106 million in tax deductions it claimed from a tax shelter, a federal judge ruled Friday in a case that has","a city refused for shelter used by Nobel winners NEW HAVEN, CONN. - of collaboration that includes nobel Prize-winning governments is not liable for \$100 million in tax deductions it alleged from a such shelter, a civil in finding thursday in a lawsuit that has",calibration
"Tussauds owner buys Saga group Saga, the holidays and financial services group for the over-50s, has put an end to the near year-long saga over its future by agreeing a 1.","Tussauds owner and a group Saga, the holidays and social support group for the over-50s, has put an end to the near year-long scheme over its future by agreeing a 1.",calibration
Oil Higher on Iraq After Heavy Fall (Reuters) Reuters - Oil prices edged higher on Thursday\from a heavy drop the day before as renewed violence and\sabotage attacks in Iraq revived fears over supply disruptions.,to fall on Iraq After Heavy fallen (Reuters) Reuters - Oil supplies edged higher on sunday\from a heavy drop the day before as renewed violence and\sabotage attacks in Iraq revived fears over supply disruptions.,calibration
"American Ginepri Crushes Paradorn in Vienna VIENNA (Reuters) - Number five seed Paradorn Srichaphan was crushed 6-2, 6-1, by Robby Ginepri in the second round of the Vienna Trophy on Thursday.","of Ginepri Crushes Paradorn in wiener app (Reuters) - no a finalist Paradorn Srichaphan was smashed 6-2, 6-1, by Robby Ginepri in the final finalist of the vienna Trophy on the.",calibration
"Making Cents (Forbes.com) Forbes.com - I am a shareholder in many small companies who has benefited tremendously from the class action process, notwithstanding abuses of the system described in ""Dirty Money"" (Sept. 20, p. 150). Despite Sarbanes-Oxley, managers of small companies continue to commit securities fraud, sell company assets to themselves below market prices, issue themselves below-market options and take companies private at ridiculous valuations. The class action process allows small shareholders to fight for their rights, aggregate their claims and be heard. New York, N.Y.","raising Cents (bloomberg.com) ventures.com - I am a shareholder in many small companies who has benefited tremendously from the class action process, notwithstanding abuses of the system described in ""Dirty Money"" (Sept. 20, p. 150). Despite Sarbanes-Oxley, managers of small companies continue to commit securities fraud, sell company assets to themselves below market prices, issue themselves below-market options and take companies private at ridiculous valuations. The class action process allows small shareholders to fight for their rights, aggregate their claims and be heard. New York, N.Y.",calibration
"Standing up to Syria THERE ARE occasions when symbolic gestures in the realm of diplomacy are worth making, and the UN Security Council resolution that Washington and Paris sponsored Thursday to denounce Syria #39;s flagrant manipulation of Lebanese politics was one of those","the up to damascus THERE ARE sometimes when as actions in the realm of diplomacy are worth making, and the fair Security committee resolution that Washington and geneva passed that to denounce turkey #burning;s flagrant manipulation of lebanon and was some of those",calibration
"Sports in brief: Locked-out NHL players look for work NHL players began scattering across the globe Thursday in search of work on Day 1 of the lockout, with no negotiations scheduled between union and management.","Sports in brief: Locked-out hockey players look for workers hockey players from migrating all the world on in search of work on scale one of the lockout, with no negotiations involved between unions and management.",calibration
Preview: Day 15 The penultimate day of the Olympics will see Kelly Holmes aiming for success in the 1500m.,of: Day of The opening day of the olympic will see her Holmes aiming for success in the 1500m.,calibration
"Venezuelan Beach-Goers Get 'Croc' Shock (Reuters) Reuters - Swimmers and surfers on a\popular Venezuelan beach got a shock when a nearly 10-foot\(three-meter) fresh-water crocodile surfaced in the Caribbean\sea off the coast near Caracas, officials said on Wednesday.","in Beach-Goers send 'Croc' reaction (Reuters) Reuters - swimmers and surfers on a\popular the beach got a shocked when a nearly 10-foot\(three-meter) fresh-water shark surfaced in the caracas\wave off the beach outside Caracas, organizers saying on Wednesday.",calibration
"Heras Wins Second Straight Spanish Vuelta (AP) AP - Roberto Heras of Spain won his second straight Spanish Vuelta, one of cycling's top races.","Heras Wins and Straight world tour (cart) ur - Roberto Heras of Spain won his silver in a Vuelta, one of cycling's top races.",calibration
"Argentina to postpone debt restructure date The decision is an about-turn for President Nestor Kirchner #39;s administration. As late as Wednesday afternoon, Mr Kirchner appeared determined to go ahead with the government #39;s","Argentina to postpone to restructure date The decision is an about-turn for President Nestor Kirchner #39;s administration. for until as sunday afternoon, Mr Kirchner appeared determined to push for with the cabinet #39;s",calibration
"Delphi report quarterly loss Delphi Corp. today reported third quarter revenues of \$6.65 billion, and a net loss of \$114 million or a loss of \$0.20 per share. Excluding the impact of previously announced restructuring charges, Delphi","Delphi report performance loss Delphi c. currently announced out quarter revenues of \$6.65 billion, and a virtual loss of \$114 million or a loss of \$0.20 each share. Excluding the impact of previously announced restructuring charges, Delphi",calibration
"Most terror attacks cost al-Qaida little, report finds The al-Qaida terrorist network spent less than \$50,000 on each of its major attacks except for the Sept. 11, 2001, suicide hijackings, and one of its hallmarks is using","Most cyber attacks cost al-Qaida what, report finds The al-Qaida terrorist system spent less than \$100,thousands on each of its major attacks except for the aug. iss, 2001, suicide hijackings, and one of its hallmarks is using",calibration
"McCain threatens legislation to curb drugs in baseball com Staff December 4, 2004. US Sen. John McCain (R-Arizona) said yesterday that he will introduce legislation for mandatory drug testing of athletes if major league baseball players and owners do","McCain threatens legislation to curb drugs in baseball web twitter march 4, 2004. US Sen. John McCain (R-Arizona) promised yesterday that he will repeal bills for breast hormone testing of athletes if baseball and baseball players and athletes do",calibration
"Oracle pushes on apps business again Oracle is taking the wraps off the next generation of its database and business application products at the Oracle OpenWorld 2004 user conference this week, even as it continues its quest to buy out rival PeopleSoft.","a pushes on a business again ibm is taking the restraints off the next class of its pool and business office products at the Oracle OpenWorld 2004 user conference this week, even as it continues its quest to buy out rival PeopleSoft.",calibration
"Mitsubishi Heavy to supply wings for Boeing #39;s next-generation jet TOKYO : Japan #39;s biggest heavy machinery maker Mitsubishi Heavy Industries Ltd. said it would build a plant to manufacture wings for Boeing #39;s next-generation 7E7 Dreamliner jet, scheduled for launch in 2008.","Mitsubishi Heavy to supply wings for flight #39;s next-generation jet tokyo : Japan #39;s main heavy machinery manufacturer Mitsubishi Heavy Industries Ltd. stated it might be a plant to manufacture engines for Boeing #39;s next-generation 7E7 Dreamliner jet, scheduled for launch in 2008.",calibration
"Trump casino group to file for Chapter 11 Trump Hotels and Casino Resorts, Donald Trump #39;s troubled casino business, is to file for Chapter 11 bankruptcy protection after reaching agreement with bondholders to recapitalize debt.","in casino resort to file for release to 2016 sports and Casino Resorts, Donald Trump #4;s debt casino business, is to file for bankruptcy 4 bankruptcy bankruptcy after reaching agreement with bondholders to recapitalize debt.",calibration
"BAE adds DigitalNet to US assets BAE Systems, the UK #39;s largest defence contractor, has expanded further in the United States with the \$600m (489m) acquisition of DigitalNet Holdings, a leading IT supplier to the Pentagon.","BAE adds DigitalNet to our assets specialist Systems, the UK #39;s largest weapon contractor, has expanded further in the United States with the \$600m (489m) acquisition of DigitalNet investments, a leading IT supplier to the Pentagon.",calibration
"Supreme Court to Hear File-Sharing Case We knew P2P would get its day in court, but did we think it would go this far? The key issue to be decided is whether file-sharing networks should be held responsible when their users copy works protected by copyright without permission.","Supreme Court to Hear File-Sharing Case you knows P2P to start its line in trial, but did we believe it d get this far? The important concern to be settled is whether file-sharing firms should be hold responsible when their customers create content known by copyright or copyright.",calibration
"Japan discovers another suspected mad cow case Japanese and US officials wrapped up three days of talks Saturday to lift Tokyo #39;s 10-month-old ban on imports of American beef, reportedly narrowing differences over testing standards for mad cow disease but failing to strike a deal.","and discovers another false big cow case and and US government wrapped up three days of talks Saturday to lift Tokyo #39;s 10-month-old ban on imports of American beef, reportedly narrowing differences over testing standards for mad cow strain but failing to strike a contract.",calibration
"Armitage talks India with Pakistan ISLAMABAD: US Deputy Secretary of State Richard Armitage told Pakistani officials on Tuesday that Washington wants closer ties with the Muslim nation, a key ally in the US war on terrorism, officials said.","Armitage talks India with mexico ISLAMABAD: US trade Secretary of State david Armitage saying board officials on Tuesday that Washington wants better ties with the muslim nation, a significant ally in the US war on terrorism, officials said.",calibration
"Singapore ban after bird flu case Singapore blocks imports of poultry and eggs from Malaysia, after an outbreak of potentially deadly bird flu.","Singapore ban after bird flu example Singapore blocks imports of poultry and poultry from mexico, after an epidemic of the dangerous bird flu.",calibration
"Africa specialists expect boost in production of malaria nets JOHANNESBURG -- Meeting in Nigeria four years ago, African leaders set a goal that 60 percent of children and pregnant women in malaria-affected areas around the continent would be sleeping under bed nets by the end of 2005.","Africa specialists expect boost in production of cd nets pretoria -- Meeting in mba four years ago, African nations set a dream that 100 percent of people and sick women in malaria-affected areas throughout the continent would be working under mm nets by the year of 2004.",calibration
"Belgian unit to boost Cytec revenue SAN FRANCISCO (CBS.MW) -- Cytec Industries Inc. #39;s acquisition of the surface specialties business from UCB will produce a quick and significant revenue boost, Credit Suisse First Boston said Friday.","congo unit to boost Cytec revenue SAN detroit (network.net) -- Cytec enterprises Inc. #49;s acquisition of the surface specialties business from UCB will yield a soon and significant revenue enhancement, in Suisse in paris announced today.",calibration
"Andrew Smith resigns from Cabinet Work and Pensions Secretary Andrew Smith has resigned from the Cabinet, says Downing Street.","Andrew Smith resigns from treasury Work and Pensions minister Andrew Smith has resigned from the Cabinet, says Downing Street.",calibration
"Slowly but Cheaply, a New Way to the Moon Time was you could get to the moon in a few days, and you can still do it if you have a really big rocket. But SMART-1, a washing machine-size spacecraft carrying an experimental engine, has taken the long way around.","true but Cheaply, a bonus side to the future Time was you d jump to the moon in a few months, and you can still do it if you have a really new ever. But SMART-1, a milk machine-size spaceship and an revolutionary machine, has fallen the old ways line.",calibration
"Hurricanes Hit Office Depot Profit (Reuters) Reuters - Office Depot Inc. on Tuesday\warned of weaker-than-expected full-year profit because of the\string of hurricanes in Florida and poor sales across North\America and Europe, sending its stock down nearly 8 percent.","Hurricanes Hit Office Depot Profit (Reuters) Reuters - Office Depot Inc. on day\warned of weaker-than-expected full-year profit because of the\string of hurricanes in mobile and poor sales across North\europe and Europe, sending its stock down nearly 8 percent.",calibration
"Australian govt eyes closer cooperation with RI CANBERRA, Australia (Dow Jones): The Australian government said Friday it anticipates closer cooperation with Indonesia #39;s new president on combatting terrorism in the region.","Australian govt eyes closer cooperation with RI CANBERRA, Australia (Dow Jones): The Australian government said friday it anticipates closer cooperation with java #39;s latest country on combatting violence in the to.",calibration
"Branson #39;s Virgin Group Plans to Offer Space Flights in 2007 Virgin Group Ltd., owned by billionaire entrepreneur Sir Richard Branson, said it formed a company called Virgin Galactic to offer commercial space flights starting in 2007.","Branson #s;s Virgin Group Plans to Offer commercial airlines in 2015 Virgin Group Ltd., owned by billionaire entrepreneur Sir Richard Branson, said it formed a company called Virgin space to offer commercial flight operations starting in 2007.",calibration
"Two Arrested in Shooting Death of Idaho Cornerback A University of Idaho football player was shot to death, and police arrested two brothers from Seattle after a car chase that extended across two states.","Two Arrested in Shooting Death of sun safety A University of capital track player was hit to death, and cops found two cousins from idaho after a car chase that ran out between states.",calibration
Ex-OAS Chief Ordered Held in Costa Rica (AP) AP - A Costa Rican appeals court judge ordered the former head of the Organization of American States jailed Friday while prosecutors prepare corruption charges against him for allegedly accepting kickbacks when he was the nation's president.,Ex-OAS ceo Ordered Held in massage rica (us) abs - A Costa Rican appeals court judge ordered the last head of the Organization of American States by noon while prosecutors prepare labor charges against him for allegedly accepting kickbacks when he was the nation's government.,calibration
Oil Up as Ivan Threatens Oil Patch LONDON (Reuters) - World oil prices shot higher on Monday as companies operating in the U.S. Gulf of Mexico braced for output disruptions from powerful Hurricane Ivan.,Oil Up as Ivan Threatens Oil spill LONDON (bbc) - World of temperatures shot higher on the as companies operating in the U.S. sea of mexican braced for power disruptions from powerful Hurricane Ivan.,calibration
"Winning The War on Rollovers Before any law has been passed, carmakers are putting on stability control systems. They like their buyers alive. Rollovers are the safety curse of sport utility vehicles.","Winning The War on Rollovers Before any law has been passed, carmakers are putting on stability stability systems. They play their drivers alive. Rollovers are the safety myth of sport compact vehicles.",calibration
"Avici Sees Revenue Shortfall, Shares Drop CHICAGO (Reuters) - Avici Systems Inc. AVCI.O , which makes equipment that directs traffic over the Internet, on Monday slashed its revenue outlook for the current quarter because customers have delayed network expansions, and its shares lost nearly a third of their value.","Avici Sees Revenue Shortfall, has Drop and (Reuters) - Avici Systems Inc. AVCI.io , which makes equipment that directs traffic over the Internet, on Monday slashed its revenue outlook for the current quarter because customers have delayed network expansions, and its shares lost nearly a third of their value.",calibration
"First SMS love story will soon be broadcasted on cell phones The novel, Outside the Fortress Besieged, written by Mongolian businessman Qian Fuchang, is a steamy tale of illicit love among married people and is being short-messaged in instalments of 70 characters each, reports the Inquirer.","First s love story will soon be broadcasted on official in The novel, Outside the Fortress Besieged, written by Mongolian businessman Qian Fuchang, is a steamy tale of illicit love among married people and is being short-messaged in instalments of 70 characters each, reports the Inquirer.",calibration
"Oracle still in fight for PeopleSoft despite shareholder support After 18 months of heated rhetoric, antitrust judgments and a few billion dollars more, Oracle Corp. #39;s hostile bid for smaller rival PeopleSoft Inc.","Oracle still in fight for PeopleSoft only ca support After 18 months of heated rhetoric, antitrust judgments and a few dollars dollars more, Oracle Corp. #62;s hostile bid for competitor partner PeopleSoft Inc.",calibration
"Microsoft #39;s quot;Broader quot; Search Strategy The Seattle Times article: MSN search engine has foot in door, takes a close look at how a search box in MSN Messenger 7.0 might reveal clues about MSN #39;s quot;broader strategy in the search business.","the #390;s quot;greater quot; return strategy The Seattle national writer: MSN search operator has heart in gate, takes a easy listen at how a candidate ring in MSN news 7.s might reveal clues about MSN #39;s quot;broader strategy in the found business.",calibration
"Response to soybean rust under planning Now that the US Department of Agriculture has confirmed that Asian soybean rust has been found in Louisiana, the first known incidence of the fungus in North America, the next step is forming a response to its arrival.","responses to soybean weed under development Now that the state Department of field has confirmed that Asian soybean weed has been isolated in france, the first recorded transmission of the fungus in North America, the next work is form a response to its arrival.",calibration
"Strong Quake Shakes Philippine Capital MANILA, Philippines - A major earthquake shook Manila on Friday night, sending high rises swaying, knocking out power to some areas and sending frightened residents into the streets.","Strong the Shakes Philippine Capital MANILA, and - A major tremor shook quezon on Friday night, sending high rises spinning, knocking out power to some areas and sending local citizens into the markets.",calibration
"Brown rules out pre-poll splurge There will be no pre-election cash giveaway, says Gordon Brown as he suggests he still wants to be premier.","he rules out pre-poll splurge There will be no pre-election cash giveaway, says joe leader as he suggests he still wants to be premier.",calibration
Probes: \$500 million fund is set up for legal problems NEW YORK - Time Warner Inc. said Wednesday it had created a \$500 million legal reserve to deal with ongoing federal probes of its America Online division.,Probes: \$500 million fund is set up for legal problems NEW draft - space corporation Inc. said Wednesday it had created a \$500 million legal reserve to deal with ongoing federal probes of its America Online division.,calibration
"Martha Stewart Appeals, Says Tarred by US Martha Stewart is urging an appeals court to overturn her conviction because she was quot;tarred quot; by prosecutors #39; implications she committed the uncharged crime of insider","a Stewart Appeals, Says Tarred by us she stewart is pushing an supreme circuit to overturn her trial because she was quot;tarred quot; by prosecutors #36; implications she committed the uncharged act of influence",calibration
Bush defends Iraq invasion and says UN should offer more help UNITED NATIONS (CP) - President George W. Bush defended his Iraq invasion Tuesday in a speech to the United Nations as he called on the world body to do more to help the chaotic country and establish a fund to spread democracy elsewhere.,Bush defends the invasion and believes we should offer more help UNITED nations (CP) - President George W. obama defended his hall invasion and in a speech to the United Nations as he asked on the world corporation to do more to helps the unstable world and create a budget to grow government throughout.,calibration
"Oracle at Impasse With PeopleSoft Oracle said that it was at an impasse with PeopleSoft Inc., signaling that the two software makers will wage a proxy battle.","Oracle at Impasse With PeopleSoft Oracle said that it was at an impasse with PeopleSoft Inc., signaling that the two software makers will wage a proxy struggle.",calibration
"For Cingular, Becoming No. 1 Also Poses Risks The union of Cingular and AT T Wireless would create the nation's largest cellular company. How smoothly will it go?","For Cingular, Becoming No. 1 Also Poses Risks The union of Cingular and high T secure would create the nation's largest cellular society. How smoothly will it go?",calibration
"Google to scan books from UM, other big libraries ANN ARBOR, Mich. Google is trying to establish an online reading room for the University of Michigan library and four other major libraries.","Google to searches works from UM, other big universities ANN ARBOR, Mich. Google is is to start an online reading room for the college of Michigan treasury and four other major universities.",calibration
"Chinese dig for villagers buried under landslides after deadly typhoon (Canadian Press) Canadian Press - SHANGHAI, China (AP) - Villagers in an eastern province dug with farm tools Monday to search for 24 people missing in massive landslides unleashed by Typhoon Rananim, which has already been blamed for 115 deaths and is the worst such storm to hit China in seven years.","Chinese dig for villagers buried under landslides after deadly typhoon (bc sun) canada sun - SHANGHAI, China (AP) - Villagers in an eastern province dug with farm tools Monday to search for 24 more trapped in massive landslides generated by Typhoon Rananim, which has actually been caused for these total and is the best such system to impact chu in recent century.",calibration
"SEC Chief: Vote Near on Market Crackdown WASHINGTON (Reuters) - The U.S. Securities and Exchange Commission will vote soon on new governance and disclosure rules for the groups that oversee America's stock markets, SEC Chairman William Donaldson said on Thursday.","sc member: Vote on on exchange Crackdown america (global) - The U.S. exchanges and Exchange bureau will vote quickly on draft governance and disclosure codes for the groups that oversee America's stock markets, board chair george c explained on Thursday.",calibration
Rock radio shocker: Loop joins Q-101 owner Chicago media mavens were thrown for a loop Monday with news that one of the market #39;s most famous rock radio stations was changing hands.,Rock radio shocker: band joins Q-101 owner the media mavens were thrown for a loop Monday with news that one of the world #39;s most of jam talk wi was on hands.,calibration
"Briefly: EdgeStream introduces IPTV platform roundup Plus: Dolby, Intel sound off for developers...AOL updates Instant Messenger...Push-to-talk wiretaps on feds' speed list...Tellabs scales back AFC buy.","s: EdgeStream adds IPTV and roundup and: Dolby, Intel sound off for players...AOL returns local news...Push-to-talk wiretaps on feds' nfl roster...Tellabs scales back nfl buys.",calibration
"World Bank in Caribbean to Assess Damage from Ivan The president of the World Bank says his staff is in the Caribbean to assess the damage caused there by Hurricane Ivan, and to ensure that the international financial community provides swift and coordinated relief.","World Bank in Caribbean to Assess Damage from Ivan The president of the World Bank says his staff is in the Caribbean to assess the damage caused there by hurricanes Ivan, and to ensure that the international financial community provides swift and coordinated relief.",calibration
"It #39;s never too early to be thinking about retirement -- just ask ... Banks can destroy checks: The new law, known as Check 21, allows banks to destroy original paper checks and to convert them into digitized equivalents.","thing #4;s ever too old to be wondering about forever -- just ask ... Banks can destroying teller: The digital law, known as teller 21, allows banks to destroy original paper checks and to clone them into digitized equivalents.",calibration
"Incentives Attract Jobs to Northern Virginia More than two-thirds of 11,000 new technology jobs to be created in Virginia will be in the Washington suburbs, mostly in Fairfax County, Gov. Mark R. Warner (D) said yesterday.","Incentives Attract Jobs to Northern Virginia More than two-thirds of 11,000 new technologies jobs to be created in Virginia will be in the Washington suburbs, mostly in Fairfax County, Gov. Mark R. Warner (D) said yesterday.",calibration
"Sarkozy charts course as new party leader PARIS In a move that could change the face of French politics, Nicolas Sarkozy, the popular finance minister whose personal and ideological differences with President Jacques Chirac are well known, took over the helm of the governing center-right party on","Sarkozy charts course as new party leader paris In a move that could change the face of world politics, Nicolas Sarkozy, the personal finance director whose personal and ideological differences with g Jacques Chirac are well known, took over the helm of the right center-right party on",calibration
